#"Step","Potential Energy (kJ/mole)","Temperature (K)"
2430000,-3334.806884765625,304.7681750286513
2460000,-3264.334716796875,299.3428743139184
2490000,-3402.7177734375,292.52729354884883
2520000,-3333.10546875,293.517827384115
2550000,-3295.3046875,286.37759142327167
2580000,-3332.541748046875,250.6785977265275
2610000,-3343.156005859375,285.2484193530113
2640000,-3356.0859375,286.75375977528614
2670000,-3331.03759765625,271.4422290615383
2700000,-3357.46728515625,285.9124938622753
2730000,-3248.299072265625,306.5135089225341
2760000,-3308.2890625,308.044424653063
2790000,-3285.34716796875,328.00708584845
2820000,-3308.45849609375,303.0792073862336
2850000,-3299.071533203125,301.16453301487604
2880000,-3360.92431640625,294.47256293768254
2910000,-3327.76953125,290.1922704287823
2940000,-3293.58154296875,287.9115252637782
2970000,-3189.2216796875,300.65597528114944
3000000,-3348.509521484375,327.1116355011075
3030000,-3279.39306640625,314.5261885123592
3060000,-3362.98095703125,286.03081978092115
3090000,-3268.17578125,307.41129420647707
3120000,-3305.072021484375,293.16706655930614
3150000,-3266.850341796875,309.2998430665036
3180000,-3280.072509765625,334.45415926378297
3210000,-3258.4697265625,278.2867583383006
3240000,-3311.175537109375,296.2664707116781
3270000,-3276.7392578125,298.43933426994334
3300000,-3285.12646484375,288.78123597889925
3330000,-3308.668212890625,280.3254108568334
3360000,-3344.032958984375,271.4982247948893
3390000,-3303.6171875,280.2773099683928
3420000,-3325.978515625,289.65370940439294
3450000,-3282.9208984375,306.51318566751485
3480000,-3307.88330078125,335.88493535091504
3510000,-3280.572509765625,285.5311353765802
3540000,-3295.49560546875,323.29726379262945
3570000,-3323.38037109375,274.7327076947141
3600000,-3256.36669921875,269.86917324821377
3630000,-3320.94921875,312.80114262426633
3660000,-3347.974365234375,303.0388421980324
3690000,-3319.6708984375,288.3534031686745
3720000,-3333.3974609375,306.58008757380344
3750000,-3310.72509765625,286.4467452374584
3780000,-3310.76025390625,295.4215462154849
3810000,-3360.4287109375,296.73716017571337
3840000,-3314.146728515625,293.3095728605898
3870000,-3282.65625,300.367238502676
3900000,-3352.92724609375,315.8618787072806
3930000,-3324.43359375,324.327144821047
3960000,-3278.99365234375,301.59365089128016
3990000,-3315.45263671875,306.9549176796796
4020000,-3350.6728515625,317.8134676661246
4050000,-3295.07275390625,326.05552898757395
4080000,-3273.984375,286.4522279547667
4110000,-3257.429931640625,336.99993945486256
4140000,-3350.8271484375,308.9436822747922
4170000,-3323.61865234375,289.26576203016975
4200000,-3310.638671875,300.00806654004043
4230000,-3326.576416015625,299.6274860436343
4260000,-3315.16796875,284.1404157334333
4290000,-3287.531494140625,316.842612896657
4320000,-3303.864501953125,291.9429976965489
4350000,-3272.77978515625,320.5827594173005
4380000,-3245.1875,297.04065251734204
4410000,-3205.41796875,300.07098041949547
4440000,-3306.570556640625,314.743623315044
4470000,-3341.23779296875,306.14374632149264
4500000,-3249.07763671875,334.1948387642875
4530000,-3287.66259765625,304.2742453533299
4560000,-3306.289306640625,306.5636352017261
4590000,-3248.3134765625,283.58864483606004
4620000,-3294.83251953125,284.35675968671995
4650000,-3244.53271484375,298.1504065950696
4680000,-3247.9892578125,324.9684846554902
4710000,-3279.288818359375,306.3723806083128
4740000,-3359.45458984375,266.18706888061587
4770000,-3326.345458984375,320.9232030746358
4800000,-3288.0859375,325.00431424352104
4830000,-3284.5166015625,279.85855833678994
4860000,-3384.37646484375,305.1916116202343
4890000,-3350.31298828125,329.999487883545
4920000,-3269.4990234375,303.5619087598427
4950000,-3342.69580078125,291.68587526638447
4980000,-3253.0234375,270.51382351102353
5010000,-3330.3583984375,278.13963836912893
5040000,-3258.810546875,283.22950174568126
5070000,-3227.917724609375,306.5606112352772
5100000,-3317.058837890625,272.94139398169193
5130000,-3285.185546875,300.1562662365378
5160000,-3315.68603515625,287.24603149110135
5190000,-3277.8642578125,319.3565484954725
5220000,-3313.477783203125,302.59458008313527
5250000,-3296.498291015625,289.0952261355769
5280000,-3339.84814453125,322.5789826359016
5310000,-3349.65234375,319.2730311009956
5340000,-3330.356689453125,297.9181197990341
5370000,-3297.47607421875,306.7910054647762
5400000,-3283.42333984375,314.04211868967275
5430000,-3384.5498046875,296.3108548708922
5460000,-3288.84228515625,311.0794594508484
5490000,-3253.6875,326.3067258545686
5520000,-3342.94189453125,280.5789307793652
5550000,-3341.09814453125,299.8495187639228
5580000,-3311.333251953125,301.10192480796826
5610000,-3316.380859375,296.6995010324849
5640000,-3301.98046875,248.14804148981142
5670000,-3312.0244140625,311.83663177862184
5700000,-3310.71826171875,307.4465467296838
5730000,-3348.544189453125,267.4146410770174
5760000,-3360.03369140625,298.37486001139564
5790000,-3358.710693359375,298.3131359031461
5820000,-3222.18994140625,298.52314136714733
5850000,-3307.13720703125,311.4467414775951
5880000,-3369.03125,283.1952945030412
5910000,-3323.05078125,280.2300529080249
5940000,-3275.654541015625,294.5948110998743
5970000,-3325.646240234375,269.22321726977685
6000000,-3314.15087890625,275.9552445124049
6030000,-3382.791015625,286.8140614318513
6060000,-3287.901123046875,302.8959312311876
6090000,-3345.688720703125,295.89083827004515
6120000,-3323.39501953125,290.69349130278
6150000,-3369.6826171875,267.05881497741956
6180000,-3318.251708984375,313.71611326957935
6210000,-3301.7265625,304.3325857546866
6240000,-3369.2451171875,280.5947021040559
6270000,-3251.861572265625,319.0436012379258
6300000,-3229.543701171875,261.9175320306467
6330000,-3316.15380859375,309.00897373634
6360000,-3275.05712890625,265.9087505561289
6390000,-3288.0419921875,310.1276449445704
6420000,-3261.864013671875,305.20669816460924
6450000,-3305.1982421875,301.14294952677756
6480000,-3170.0615234375,310.52038501466865
6510000,-3283.710693359375,267.4740086117145
6540000,-3392.55029296875,306.2892542247028
6570000,-3249.490478515625,295.3178672737032
6600000,-3387.180419921875,321.8413404027934
6630000,-3329.07177734375,290.2688912679966
6660000,-3243.4951171875,303.70395696771
6690000,-3265.9970703125,310.36786062258346
6720000,-3293.92822265625,297.9143811272188
6750000,-3329.38232421875,294.5597418803029
6780000,-3320.922119140625,282.05802142473624
6810000,-3333.49267578125,316.7192762012134
6840000,-3314.78076171875,282.2838275700517
6870000,-3315.81982421875,295.28522350487987
6900000,-3314.82470703125,300.7883929968878
6930000,-3283.78173828125,305.51469825450437
6960000,-3268.004638671875,302.1938490774366
6990000,-3210.202392578125,302.5744031103617
7020000,-3366.578369140625,284.52855587501006
7050000,-3290.94482421875,292.71170021423734
7080000,-3193.408935546875,281.66608232176293
7110000,-3317.98291015625,294.81738516997865
7140000,-3262.100341796875,299.0158328084732
7170000,-3339.9580078125,290.78763489560833
7200000,-3342.313720703125,280.76882802128983
7230000,-3270.4853515625,277.69862502826174
7260000,-3317.94091796875,311.97942039104095
7290000,-3357.705810546875,326.3249120392285
7320000,-3372.20263671875,322.7118701867671
7350000,-3303.4541015625,311.3112983117031
7380000,-3323.144775390625,270.66690697413674
7410000,-3323.998779296875,302.67049145973283
7440000,-3261.484375,294.2425035871884
7470000,-3361.99267578125,278.97475487216525
7500000,-3341.982421875,292.6073465124513
7530000,-3355.41064453125,281.3674527981946
7560000,-3317.971435546875,324.6250537946113
7590000,-3331.08447265625,262.02571729371056
7620000,-3223.171875,277.3533276611644
7650000,-3346.9296875,293.80523454078974
7680000,-3336.51708984375,322.729237354806
7710000,-3262.934326171875,293.87376841288216
7740000,-3360.26953125,318.3152904219068
7770000,-3395.904052734375,286.26122225404015
7800000,-3259.351318359375,328.36313034807307
7830000,-3356.78515625,291.9631062630277
7860000,-3335.8486328125,294.3051346225823
7890000,-3283.185546875,333.3635946407304
7920000,-3306.15771484375,295.78651782185176
7950000,-3354.384033203125,289.54023521070724
7980000,-3281.36767578125,278.5170935648303
8010000,-3301.165283203125,326.5903489489188
8040000,-3254.5302734375,293.80749738794947
8070000,-3258.33544921875,311.5424873425465
8100000,-3313.5927734375,291.2148046644842
8130000,-3318.2900390625,311.4208494644945
8160000,-3319.71630859375,273.4495189845384
8190000,-3298.0302734375,335.31648601644775
8220000,-3295.33056640625,310.08443536042256
8250000,-3230.548828125,300.9973368922154
8280000,-3237.690185546875,319.0717550796694
8310000,-3240.376708984375,267.63338716452665
8340000,-3283.171875,273.11904769247855
8370000,-3276.7451171875,279.79471728880236
8400000,-3316.182373046875,281.3514996690795
8430000,-3340.251220703125,308.53622592135554
8460000,-3330.2607421875,286.2216010839625
8490000,-3292.34521484375,326.68262771428596
8520000,-3263.19482421875,290.1651377263916
8550000,-3290.956298828125,288.6769370264693
8580000,-3336.925048828125,308.5332104629492
8610000,-3271.529541015625,287.0976296617726
8640000,-3351.67236328125,309.1680205824026
8670000,-3287.968994140625,263.6076999362984
8700000,-3269.031005859375,281.72549149649353
8730000,-3352.899658203125,298.59613333114197
8760000,-3340.8544921875,289.8216357643924
8790000,-3305.620361328125,274.10548198475226
8820000,-3247.791015625,311.0727455646884
8850000,-3306.00634765625,341.81685447002445
8880000,-3334.8046875,291.8616885410642
8910000,-3217.192626953125,309.20454802089813
8940000,-3355.60595703125,327.08533990931244
8970000,-3269.83935546875,303.7921904701724
9000000,-3340.327880859375,323.9659996980642
9030000,-3232.18505859375,296.23545985698905
9060000,-3335.778564453125,323.6001545062866
9090000,-3226.896728515625,323.00830745401737
9120000,-3322.9130859375,293.04807401083525
9150000,-3306.5712890625,253.81171467409368
9180000,-3248.7060546875,302.8900755890298
9210000,-3364.168701171875,257.5441813507156
9240000,-3295.9296875,309.3399257144439
9270000,-3275.756103515625,280.0783097754183
9300000,-3363.97021484375,296.03995464059835
9330000,-3307.15087890625,309.32264495037225
9360000,-3437.479248046875,305.58546707717034
9390000,-3317.869140625,297.10783196291715
9420000,-3401.17919921875,291.4128375309651
9450000,-3365.5078125,347.0297104465813
9480000,-3373.251220703125,310.9257505841712
9510000,-3301.09912109375,288.1746049968039
9540000,-3259.26171875,266.4869551565363
9570000,-3278.18994140625,292.33929152829637
9600000,-3282.58984375,284.0474414337477
9630000,-3344.586669921875,298.78399853747277
9660000,-3305.720703125,288.65919535255404
9690000,-3380.218017578125,288.5960458186817
9720000,-3291.01318359375,314.8395089371429
9750000,-3265.79736328125,299.2240762205356
9780000,-3324.78955078125,267.680937758485
9810000,-3360.78466796875,346.22886354666866
9840000,-3194.37060546875,316.33126637428506
9870000,-3371.26953125,315.92557374828
9900000,-3285.12109375,317.9242882482515
9930000,-3292.46142578125,290.09786158946287
9960000,-3322.464599609375,296.91720671655577
9990000,-3297.353759765625,330.1207117312721
10020000,-3319.970947265625,301.4346546315497
10050000,-3288.345947265625,265.2411895032408
10080000,-3283.13671875,283.87459077702096
10110000,-3300.104248046875,308.84899351434234
10140000,-3305.345703125,274.08298452395246
10170000,-3274.748046875,280.3710497895144
10200000,-3210.349365234375,302.2412620141222
10230000,-3310.269287109375,322.39353458854777
10260000,-3307.53564453125,333.09149226686407
10290000,-3248.8291015625,305.422464095764
10320000,-3248.89892578125,299.95150547031426
10350000,-3332.175048828125,283.72265735969535
10380000,-3265.32763671875,327.46356189429105
10410000,-3370.722900390625,308.1757053972432
10440000,-3279.685302734375,286.96374553980223
10470000,-3322.527587890625,285.19063046868337
10500000,-3267.15576171875,320.41482575058586
10530000,-3300.5166015625,282.27150418001827
10560000,-3268.16796875,297.8625643848395
10590000,-3283.4736328125,292.54902304556776
10620000,-3371.27197265625,313.887726153418
10650000,-3301.8974609375,284.8951412444584
10680000,-3326.560302734375,289.0414795092029
10710000,-3339.698486328125,308.01542200002285
10740000,-3213.58984375,287.1611681547882
10770000,-3298.2099609375,294.79794645291497
10800000,-3288.636474609375,299.5161146740891
10830000,-3335.675048828125,280.05975710264096
10860000,-3284.9453125,295.13587747756935
10890000,-3282.919189453125,312.8418934755094
10920000,-3308.657470703125,313.4340957779347
10950000,-3271.20263671875,295.9899111207893
10980000,-3310.862548828125,265.70238629768403
11010000,-3306.49658203125,271.1954047561342
11040000,-3353.0888671875,283.34865964316526
11070000,-3225.17822265625,273.74799571100675
11100000,-3407.8466796875,300.27404648564885
11130000,-3381.14013671875,312.51993358682404
11160000,-3371.8486328125,285.76131708782503
11190000,-3252.590576171875,324.71950163096227
11220000,-3325.431640625,294.2550783762106
11250000,-3289.095703125,279.26922361768584
11280000,-3382.47314453125,306.2060450678358
11310000,-3390.23193359375,312.96904128518037
11340000,-3350.19091796875,293.79038765471284
11370000,-3327.69384765625,279.3438032860761
11400000,-3290.25439453125,292.6530806699199
11430000,-3301.378173828125,293.3423675012879
11460000,-3306.89990234375,304.2547188871305
11490000,-3331.994140625,327.77251645721054
11520000,-3375.18017578125,295.21843903487877
11550000,-3215.662109375,300.1251429189916
11580000,-3366.341064453125,297.68066807842376
11610000,-3264.95263671875,323.89220740351766
11640000,-3251.48046875,290.585539253937
11670000,-3275.267578125,318.22877958873545
11700000,-3338.88037109375,287.2797440503351
11730000,-3255.6923828125,311.11776975925926
11760000,-3353.69873046875,305.8814216721465
11790000,-3315.45361328125,258.0830734938407
11820000,-3313.324462890625,306.9485660165982
11850000,-3372.937255859375,275.8702525651942
11880000,-3314.22216796875,279.06649328338193
11910000,-3287.3125,306.42468285551195
11940000,-3240.602294921875,322.8230067537195
11970000,-3246.2451171875,294.63792504138155
12000000,-3353.27783203125,280.95284410835455
