#"Step","Potential Energy (kJ/mole)","Temperature (K)"
4710000,-3265.16650390625,271.39652972787565
4740000,-3309.86083984375,293.57614695810986
4770000,-3325.026611328125,290.1858766062075
4800000,-3227.773681640625,338.46655215844396
4830000,-3274.56591796875,305.355174742601
4860000,-3282.337646484375,276.33175791145334
4890000,-3342.50732421875,291.0392448331717
4920000,-3290.23291015625,302.3909626639931
4950000,-3270.17578125,323.7665398210571
4980000,-3321.7041015625,320.0898526437414
5010000,-3353.18701171875,288.85889431004676
5040000,-3308.64501953125,280.8333545245239
5070000,-3263.2353515625,301.3798140104542
5100000,-3338.03466796875,279.4632339762973
5130000,-3334.073486328125,269.0652572855539
5160000,-3312.511474609375,324.363829339636
5190000,-3334.57568359375,307.71669974980784
5220000,-3204.86865234375,286.07391571720683
5250000,-3369.3740234375,269.3239107545098
5280000,-3356.30078125,287.248203737911
5310000,-3303.798095703125,335.8125678486827
5340000,-3351.23095703125,303.15333098763136
5370000,-3347.812744140625,318.72131898052663
5400000,-3221.50537109375,308.7514125841644
5430000,-3333.8818359375,295.55377579289774
5460000,-3275.9921875,305.1437310039964
5490000,-3288.04541015625,322.65550886609026
5520000,-3361.741943359375,306.26533146804326
5550000,-3273.4326171875,291.7962358633308
5580000,-3290.64013671875,341.79329040183114
5610000,-3388.73974609375,277.68064303662413
5640000,-3282.467041015625,315.24292111392936
5670000,-3309.222900390625,300.15632298620204
5700000,-3304.071044921875,315.0368679429827
5730000,-3307.4541015625,335.3071713673436
5760000,-3296.951904296875,296.6337214010801
5790000,-3257.295654296875,274.3863944257088
5820000,-3254.91748046875,341.33936069259835
5850000,-3329.15771484375,310.08904327385414
5880000,-3195.62744140625,293.52303617019976
5910000,-3342.76025390625,301.30601513309017
5940000,-3308.80859375,301.4860020274532
5970000,-3319.953369140625,306.66810342380575
6000000,-3248.912841796875,280.95081823690896
6030000,-3276.1103515625,301.103180544456
6060000,-3363.58740234375,290.82390122819345
6090000,-3246.19384765625,331.0672671360847
6120000,-3306.00732421875,291.1135875903211
6150000,-3283.986328125,318.68371511345924
6180000,-3295.690673828125,295.1445434588159
6210000,-3390.21142578125,258.2451899698533
6240000,-3346.7265625,294.1387427690648
6270000,-3289.3828125,288.3316794239636
