#"Step","Potential Energy (kJ/mole)","Temperature (K)"
4080000,-3293.154541015625,321.6271109164037
4110000,-3304.518310546875,286.19465149301124
4140000,-3372.782470703125,302.74318774374365
4170000,-3306.576416015625,287.3968429456068
4200000,-3343.447265625,321.84189208957497
4230000,-3347.75048828125,289.072573082469
4260000,-3260.76220703125,289.14461247866956
4290000,-3281.364013671875,320.06559328769765
4320000,-3362.50927734375,308.12039522686626
4350000,-3402.483154296875,279.16051539237964
4380000,-3321.21240234375,286.4430503459492
4410000,-3283.29296875,271.2435021248568
4440000,-3286.669189453125,282.8569759294974
4470000,-3178.982177734375,279.9108666852961
4500000,-3341.396240234375,283.3609840517154
4530000,-3426.884033203125,344.2526938734227
4560000,-3292.8125,286.8841193836869
4590000,-3310.9326171875,285.41251098274216
4620000,-3285.734130859375,303.8779165606684
4650000,-3343.458984375,308.3667401918028
4680000,-3269.953125,291.07353696200136
4710000,-3263.720703125,286.00838318057805
4740000,-3277.57763671875,334.95944164512986
4770000,-3281.59912109375,279.1129532711458
4800000,-3321.17578125,302.8434020171601
4830000,-3305.730712890625,293.71595459397463
4860000,-3404.405517578125,310.8543922394379
4890000,-3321.051025390625,302.29919877027066
4920000,-3232.9619140625,311.9668217892929
4950000,-3346.3427734375,300.3561456347197
4980000,-3322.783203125,285.5857880917401
5010000,-3255.972900390625,322.1598599557073
5040000,-3291.677734375,316.2596599750194
5070000,-3346.48779296875,292.2324899732905
5100000,-3376.189453125,298.1788017208206
5130000,-3261.568603515625,307.8561928329324
5160000,-3341.81298828125,322.5520606281467
5190000,-3344.11669921875,275.1220757316884
5220000,-3289.933349609375,302.7660376219498
5250000,-3357.552734375,291.40859405719164
5280000,-3297.45556640625,297.35605453084474
5310000,-3303.1494140625,285.6548639512415
5340000,-3271.4375,278.88731051452515
5370000,-3324.5166015625,284.21629760160914
5400000,-3277.8515625,284.16219663913256
5430000,-3270.89892578125,299.21550644668406
5460000,-3225.684326171875,291.37869002335333
5490000,-3330.77880859375,310.4039598466025
5520000,-3259.04345703125,306.4460007147675
5550000,-3397.011474609375,321.1782063492985
5580000,-3346.134765625,296.9170586517229
5610000,-3377.00390625,291.7114610707474
5640000,-3281.2490234375,286.0910268606974
5670000,-3205.81884765625,271.18213514220525
5700000,-3388.4521484375,306.56422436470103
5730000,-3333.796630859375,285.98584271927405
5760000,-3325.639892578125,273.0406080186083
5790000,-3318.4482421875,310.60999052612027
5820000,-3306.78466796875,280.12628035900394
5850000,-3312.18701171875,312.69728037803316
5880000,-3312.779296875,307.27331883654983
5910000,-3378.4306640625,287.69364517911623
5940000,-3292.1083984375,306.10619625769516
5970000,-3340.31689453125,357.74852028368986
6000000,-3261.271240234375,290.7871433829271
6030000,-3279.220947265625,299.24636144545843
6060000,-3305.2685546875,307.28709745851125
6090000,-3357.408203125,317.9202415293901
6120000,-3230.268310546875,341.18910699465897
6150000,-3360.4111328125,317.22927987779934
6180000,-3366.412109375,314.34575546848436
6210000,-3350.46142578125,307.7952881263081
6240000,-3311.8203125,297.0934114468874
6270000,-3342.42919921875,299.20645698408623
6300000,-3211.43359375,293.25312239460123
6330000,-3284.03955078125,294.77741139723554
6360000,-3258.6015625,303.9403188525423
6390000,-3310.94091796875,284.0724621237199
6420000,-3279.71484375,296.5038954579169
6450000,-3246.919921875,335.6918841380184
6480000,-3319.107666015625,299.13705238463245
6510000,-3264.86962890625,298.3589878745104
6540000,-3286.611083984375,276.7022304843698
6570000,-3342.62939453125,286.5314196441165
6600000,-3339.08837890625,329.65599668289343
6630000,-3296.324951171875,316.3942379125612
6660000,-3326.067138671875,278.13805776823483
6690000,-3335.919677734375,317.07494587361316
6720000,-3332.787109375,307.9944278022139
6750000,-3363.36279296875,284.64832927979666
6780000,-3338.113037109375,283.7175723510422
6810000,-3295.267578125,289.9189734469801
6840000,-3320.86279296875,310.817050609422
6870000,-3364.57275390625,330.78085488583554
6900000,-3343.749267578125,295.23239987340474
6930000,-3320.0673828125,275.9080927216196
6960000,-3326.680908203125,334.44913951701926
6990000,-3359.97900390625,293.5243506280957
7020000,-3300.9091796875,282.3748242741904
7050000,-3352.48291015625,307.531146299844
7080000,-3351.9609375,286.04391689928525
7110000,-3316.90576171875,280.6904094506297
7140000,-3352.059326171875,253.1890660307063
7170000,-3388.994384765625,309.5312683536522
7200000,-3259.181396484375,291.6702699191187
7230000,-3364.73193359375,328.3835226024804
7260000,-3356.8896484375,324.2627571551941
7290000,-3268.916259765625,307.4891275201086
7320000,-3359.97705078125,273.45261501920885
7350000,-3298.1689453125,312.6831687272091
7380000,-3338.08544921875,293.9166037492513
7410000,-3342.791015625,303.63318813525063
7440000,-3280.93359375,271.4435508122754
7470000,-3304.08251953125,293.5785192852111
7500000,-3240.911376953125,288.1495264872351
7530000,-3260.966796875,276.8138094844314
7560000,-3411.98974609375,300.85365715435194
7590000,-3390.4638671875,312.0214677659606
7620000,-3253.06396484375,292.7215174923823
7650000,-3347.49658203125,296.78944865130916
7680000,-3283.733642578125,291.56802747443277
7710000,-3317.79150390625,325.8325399714589
7740000,-3347.32080078125,321.9172084883483
7770000,-3200.5625,331.97771500878486
7800000,-3318.509521484375,330.49635042845864
7830000,-3251.857421875,301.1522487830577
7860000,-3330.470458984375,273.0559593708102
7890000,-3321.6533203125,315.3345476645849
7920000,-3344.149169921875,319.44757458479893
7950000,-3254.807373046875,297.6508898901651
7980000,-3314.7763671875,287.9672442478461
8010000,-3323.63525390625,294.9612262513422
8040000,-3290.361328125,264.0888271204459
8070000,-3312.675048828125,290.6940118693045
8100000,-3315.823974609375,373.97345431277097
8130000,-3356.73095703125,311.1539139820503
8160000,-3317.0517578125,313.5094022592276
8190000,-3315.7392578125,296.02617916396036
8220000,-3311.099609375,290.0102464335817
8250000,-3306.51611328125,301.4647512205506
8280000,-3285.35302734375,297.18496019853234
8310000,-3232.18359375,265.57192796660894
8340000,-3381.11962890625,318.54557450224655
8370000,-3348.29638671875,301.61053186304224
8400000,-3396.4580078125,288.90966448279903
8430000,-3343.507568359375,268.0663226800312
8460000,-3295.121826171875,279.5893096624252
8490000,-3369.760498046875,304.77165246683353
8520000,-3397.64599609375,300.984771413481
8550000,-3284.131103515625,321.3024693155435
8580000,-3289.7802734375,296.8494740139857
8610000,-3330.49267578125,316.3039689974038
8640000,-3293.618896484375,327.4238698866996
8670000,-3258.540283203125,303.43857969184916
8700000,-3339.847900390625,257.94367583708515
8730000,-3310.927978515625,303.6348989006271
8760000,-3259.7138671875,312.0085738563791
8790000,-3377.580078125,276.4720366521227
8820000,-3325.386962890625,315.5752336280189
8850000,-3317.3876953125,299.88646241014925
8880000,-3305.164794921875,326.19669406959713
8910000,-3320.89599609375,302.71432959276797
8940000,-3344.39697265625,295.2401109250083
8970000,-3330.747802734375,295.01504136154233
9000000,-3240.008544921875,275.9588701292686
9030000,-3308.0263671875,281.08750262379266
9060000,-3261.8974609375,281.99104065685
9090000,-3341.9365234375,298.6376857983247
9120000,-3258.74169921875,304.94103711431126
9150000,-3366.8603515625,297.17037845325916
9180000,-3323.251953125,267.49549154903156
9210000,-3303.552734375,288.9722555740551
9240000,-3270.7177734375,310.59262069079983
9270000,-3139.794677734375,293.54306641698406
9300000,-3302.905517578125,311.17971952528205
9330000,-3333.26611328125,322.64837822050276
9360000,-3300.718994140625,313.57575188623207
9390000,-3236.118896484375,285.10922711019236
9420000,-3229.17333984375,300.3455124414108
9450000,-3377.59033203125,305.55947904111764
9480000,-3383.638671875,323.64618572134833
9510000,-3343.55322265625,313.845031290749
9540000,-3395.33447265625,292.96143806495934
9570000,-3346.000244140625,285.486569394171
9600000,-3315.353515625,295.16014090686406
9630000,-3368.71240234375,290.3199931964657
9660000,-3330.149658203125,320.3563417155155
9690000,-3258.47265625,296.40730007654196
9720000,-3187.48974609375,282.0787619204681
9750000,-3257.31982421875,313.49438921781183
9780000,-3286.133544921875,288.7337473594003
9810000,-3308.15234375,329.48074174718283
9840000,-3308.9091796875,288.9206292612559
9870000,-3281.79150390625,311.6182935377024
9900000,-3345.27783203125,316.6992942409373
9930000,-3306.900634765625,293.40027736875743
9960000,-3371.431640625,303.8043645528315
9990000,-3276.9658203125,285.96327496694425
10020000,-3305.712890625,314.025268552526
10050000,-3292.310791015625,302.1829353700867
10080000,-3325.9794921875,330.80276326772065
10110000,-3316.13671875,286.2840778124359
10140000,-3317.733154296875,297.9696541449936
10170000,-3351.56201171875,302.1352412207621
10200000,-3331.448486328125,303.4504078346399
10230000,-3316.3544921875,267.3393163064934
10260000,-3267.144775390625,301.34197609998887
10290000,-3350.492431640625,259.16936229215503
10320000,-3228.291259765625,289.95889437600533
10350000,-3287.255859375,299.41602575413253
10380000,-3271.592529296875,284.01272263943576
10410000,-3273.5654296875,261.50990398287024
10440000,-3301.606689453125,282.49834239782746
10470000,-3271.1416015625,348.1349311552044
10500000,-3328.677978515625,297.5807302719132
10530000,-3235.360595703125,292.3490859836681
10560000,-3312.881103515625,286.4278460910708
10590000,-3295.211669921875,302.2670095178132
10620000,-3258.8984375,309.51341460739275
10650000,-3298.078857421875,295.6233339843515
10680000,-3366.471435546875,291.05013249162926
10710000,-3249.67041015625,318.1985469010454
10740000,-3283.478515625,297.938403436138
10770000,-3362.98291015625,327.55207124177645
10800000,-3339.17333984375,284.3830201841655
10830000,-3315.476318359375,312.36459537245344
10860000,-3276.80712890625,289.7267762620138
10890000,-3281.91455078125,283.75146239110495
10920000,-3237.29833984375,279.3559120286003
10950000,-3325.778564453125,305.3663513741749
10980000,-3304.775390625,285.2732483333204
11010000,-3310.326171875,287.4921153716527
11040000,-3298.51123046875,305.9346921190868
11070000,-3238.15771484375,306.93706529103446
11100000,-3227.510498046875,313.0354483335152
11130000,-3274.8701171875,277.50688198914327
11160000,-3328.85302734375,316.4121648814427
11190000,-3334.58203125,270.5978355063767
11220000,-3332.007080078125,288.6642906915419
11250000,-3295.3671875,291.847685202315
11280000,-3310.962646484375,326.76940813611054
11310000,-3284.208251953125,307.0257135322133
11340000,-3332.48779296875,326.39209678794606
11370000,-3363.37158203125,305.24852754429884
11400000,-3326.87109375,305.33190694607805
11430000,-3330.77783203125,281.65806011655553
11460000,-3296.56201171875,282.0226553516016
11490000,-3295.57958984375,310.02134872485647
11520000,-3243.30908203125,282.74462515815907
11550000,-3371.9990234375,300.2386911869198
11580000,-3306.48046875,278.59568536331824
11610000,-3304.55224609375,294.14813241625836
11640000,-3306.172119140625,284.78094819503207
11670000,-3332.00927734375,302.9463408722684
11700000,-3312.502685546875,298.40838071987963
11730000,-3395.576171875,298.076004863515
11760000,-3330.02783203125,279.2076224357576
11790000,-3321.600341796875,312.8370134401905
11820000,-3216.97119140625,278.7871908889
11850000,-3335.371337890625,316.27531595513614
11880000,-3287.96533203125,287.7761408013398
11910000,-3229.5986328125,318.23300389350123
11940000,-3324.190673828125,309.796819549818
11970000,-3196.095703125,306.3508862371658
12000000,-3309.818359375,263.63641923601887
