#"Step","Potential Energy (kJ/mole)","Temperature (K)"
7950000,-3329.3974609375,286.6960544664604
7980000,-3379.35400390625,287.1618766898854
8010000,-3345.900390625,303.16783351711115
8040000,-3335.12744140625,317.12430525375987
8070000,-3322.6875,298.16781087551675
8100000,-3337.252197265625,306.4050604871461
8130000,-3305.140380859375,302.0196215819272
8160000,-3359.590087890625,296.61587949466985
8190000,-3284.675537109375,293.3913112417227
8220000,-3337.9072265625,298.72785429001533
8250000,-3219.1865234375,306.16433182925255
8280000,-3333.78857421875,297.562030848663
8310000,-3287.53515625,306.21062634721756
8340000,-3366.50927734375,268.410354624122
8370000,-3361.5732421875,303.12998735078395
8400000,-3292.193359375,288.89762022022
8430000,-3388.9072265625,323.53441571348617
8460000,-3290.95849609375,312.8589378816691
8490000,-3347.17626953125,310.6391546450784
8520000,-3361.896484375,283.62083979931157
8550000,-3262.13671875,302.47697382900407
8580000,-3242.595703125,299.0178843852251
8610000,-3360.658935546875,307.3419017329222
8640000,-3285.5439453125,303.3265315146565
8670000,-3291.3134765625,306.3287223267289
8700000,-3256.70947265625,289.0436541632581
8730000,-3267.781005859375,300.264404491136
8760000,-3291.121337890625,321.9954646761805
8790000,-3296.062744140625,263.3755524191645
8820000,-3255.546142578125,290.0145883296977
8850000,-3290.193359375,296.71576470148227
8880000,-3303.27294921875,275.1952056353332
8910000,-3316.08935546875,272.89520420772874
8940000,-3330.416015625,270.9939836885962
8970000,-3284.83935546875,344.4614073015867
9000000,-3307.25244140625,349.42783436065764
9030000,-3287.13818359375,293.5260133860768
9060000,-3321.1796875,298.22584431159333
9090000,-3308.505126953125,288.27453696806225
9120000,-3275.6376953125,320.4498346360975
9150000,-3374.876953125,272.608320284656
9180000,-3306.8359375,277.8185514252007
9210000,-3376.68603515625,287.9763345588418
9240000,-3336.763671875,285.74798590321166
9270000,-3327.193603515625,321.10914220212766
9300000,-3315.85205078125,308.9130736215965
9330000,-3314.2978515625,300.28386724617445
9360000,-3378.849853515625,280.27160173858044
9390000,-3291.2138671875,278.75008701888885
9420000,-3325.34423828125,315.46772856602615
9450000,-3346.345703125,316.00069140570724
9480000,-3338.755859375,307.45124481449295
9510000,-3308.3857421875,300.7237002860832
9540000,-3363.765625,319.53117022551976
9570000,-3275.84716796875,296.01458463039205
9600000,-3329.4189453125,276.64162219550116
9630000,-3233.41650390625,303.62987304929186
9660000,-3269.997314453125,286.53364523706733
9690000,-3347.1220703125,324.3150942539472
9720000,-3306.40478515625,310.15742696206036
9750000,-3212.00341796875,322.5217466462116
9780000,-3363.26708984375,299.6248974637174
9810000,-3384.344970703125,298.6561185358575
9840000,-3267.479736328125,315.6915889281209
9870000,-3352.845703125,329.6185244281039
9900000,-3299.177490234375,299.1548115316597
9930000,-3239.630859375,268.7958788645597
9960000,-3363.36669921875,287.2268465580327
9990000,-3342.77490234375,275.7935843906587
10020000,-3308.474853515625,314.97535475829045
10050000,-3305.89111328125,278.8035733815875
10080000,-3291.6611328125,316.8549215035073
10110000,-3255.9951171875,290.6316976236336
10140000,-3355.5810546875,309.1193466232253
10170000,-3278.9853515625,305.2028018646764
10200000,-3280.565673828125,295.2924293427931
10230000,-3356.614501953125,294.31856141882366
10260000,-3350.68115234375,273.2000955208845
10290000,-3291.904296875,300.89027692530857
10320000,-3348.456787109375,284.1347981075416
10350000,-3323.054931640625,303.37117050872104
10380000,-3281.890380859375,285.7164821680257
10410000,-3275.171142578125,289.14224665032543
10440000,-3357.82275390625,306.8678556869398
10470000,-3289.391845703125,283.02853868596895
10500000,-3318.904052734375,327.02937043010775
10530000,-3276.58642578125,285.65830972971185
10560000,-3257.59814453125,302.794095617023
10590000,-3275.497802734375,294.16160848161553
10620000,-3310.1376953125,303.47270163289494
10650000,-3274.1669921875,314.81128321162066
10680000,-3336.087890625,297.4118470864258
10710000,-3291.74658203125,329.6934295599319
10740000,-3306.010498046875,306.05411065566096
10770000,-3232.46728515625,289.4754189312955
10800000,-3305.421875,293.95222450543827
10830000,-3296.550048828125,314.8595706355287
10860000,-3354.539794921875,282.8017601024994
10890000,-3244.6650390625,315.8059794196314
10920000,-3263.0498046875,319.680987331519
10950000,-3211.98974609375,296.20162102197884
10980000,-3354.125,276.5481381967342
11010000,-3269.8466796875,276.788627937366
11040000,-3325.544921875,328.8122947985421
11070000,-3359.03662109375,293.80796557594414
11100000,-3323.685302734375,291.5954480069649
11130000,-3295.62890625,303.1072350102471
11160000,-3307.082275390625,312.1938585493151
11190000,-3326.40673828125,304.0360086158281
11220000,-3260.447265625,299.2662602333952
11250000,-3352.4560546875,289.9807425495131
11280000,-3245.9013671875,285.45059937487827
11310000,-3277.744140625,336.30317139309625
11340000,-3320.041748046875,289.5147674588018
11370000,-3278.72021484375,304.2692958303583
11400000,-3275.953125,307.23879599572086
11430000,-3273.61767578125,293.60529615514463
11460000,-3258.427734375,297.6148053693495
11490000,-3304.21142578125,314.096455288612
11520000,-3310.4677734375,276.90177100048226
11550000,-3338.0185546875,306.1832164217866
11580000,-3389.24951171875,282.3605169498123
11610000,-3292.046142578125,305.4994601535307
11640000,-3320.75244140625,289.1914492229625
11670000,-3238.4716796875,276.91710107482453
11700000,-3286.222900390625,302.1078602210437
11730000,-3204.8037109375,315.4199508250811
11760000,-3346.77783203125,308.6339469975617
11790000,-3277.271240234375,315.4081015217478
11820000,-3338.7744140625,288.08625577272045
11850000,-3326.49267578125,304.1102773558634
11880000,-3255.171875,291.6803576289681
11910000,-3317.1328125,320.01607457415236
11940000,-3313.451171875,296.3497630139525
11970000,-3284.24658203125,283.6503648653459
12000000,-3252.651123046875,282.4412071760066
