#"Step","Potential Energy (kJ/mole)","Temperature (K)"
8880000,-3316.78955078125,281.47835607767945
8910000,-3301.214111328125,306.2015093164794
8940000,-3323.54248046875,298.4790410019573
8970000,-3368.5478515625,317.5319680943299
9000000,-3299.853759765625,358.8837597692455
9030000,-3324.3173828125,304.0446887289947
9060000,-3271.587646484375,306.12042366339716
9090000,-3344.49560546875,293.71500188907254
9120000,-3264.5888671875,326.7289312128266
9150000,-3358.50390625,322.38667684016076
9180000,-3274.158203125,275.5693394193359
9210000,-3343.888671875,306.20795937741985
9240000,-3213.124267578125,329.6392419778285
9270000,-3280.4365234375,303.38562538010433
9300000,-3329.24658203125,283.5684793762799
9330000,-3311.203125,329.3404499779866
9360000,-3324.9287109375,298.19220382945645
9390000,-3285.8759765625,318.4311369794191
9420000,-3318.912841796875,288.65153503091955
9450000,-3376.202880859375,298.0425349894633
9480000,-3193.44482421875,306.490648452733
9510000,-3269.43310546875,283.2449999895446
9540000,-3315.20556640625,364.3921279878531
9570000,-3361.1474609375,286.83907598460723
9600000,-3384.28271484375,318.16061425485185
9630000,-3296.503662109375,338.8252649108041
9660000,-3264.796875,316.2299727726252
9690000,-3311.12060546875,321.7637418442157
9720000,-3323.97412109375,301.5716071023669
9750000,-3303.38818359375,273.96537512694624
9780000,-3312.553466796875,309.28982324471326
9810000,-3348.978515625,308.5812563604624
9840000,-3327.610107421875,308.92136036367936
9870000,-3289.139404296875,262.0424241562361
9900000,-3328.248291015625,274.41814397599603
9930000,-3248.88037109375,345.16963141169555
9960000,-3252.62890625,305.1634972704985
9990000,-3229.2216796875,279.80516183534354
10020000,-3278.79296875,336.0013193539291
10050000,-3412.211669921875,314.1087492428583
10080000,-3360.72265625,299.94728486338454
10110000,-3339.880126953125,299.4261146228711
10140000,-3384.6025390625,317.8049969101786
10170000,-3332.386474609375,283.4532523756536
10200000,-3237.92333984375,296.8602049971449
10230000,-3309.820556640625,311.40064655463686
10260000,-3283.017333984375,305.3575186712027
10290000,-3324.689208984375,315.25571172567237
10320000,-3249.517578125,313.36027931156985
10350000,-3292.55908203125,304.0431916725903
10380000,-3314.8447265625,318.94528631299636
10410000,-3312.3642578125,300.44779784253046
10440000,-3290.882568359375,309.83764610509354
10470000,-3291.14697265625,313.7427785809158
10500000,-3341.24853515625,307.4897542539468
10530000,-3173.4345703125,275.6914985200723
10560000,-3356.478515625,282.2997041937053
10590000,-3311.52392578125,305.2041992925141
10620000,-3325.14306640625,309.0769200695347
10650000,-3285.45361328125,309.0475606712081
10680000,-3301.1640625,286.3116133410592
10710000,-3337.59716796875,283.46389934260617
10740000,-3294.103759765625,290.00533768229286
10770000,-3283.71435546875,290.6521071814001
10800000,-3271.927734375,312.3311683603697
10830000,-3297.10009765625,308.99513943546276
10860000,-3267.95556640625,310.6688691629821
10890000,-3361.4130859375,303.7852868020228
10920000,-3290.95068359375,288.1566923091921
10950000,-3310.165283203125,320.3932173806454
10980000,-3319.393310546875,293.93532828530516
11010000,-3311.25244140625,291.4084629362175
11040000,-3344.617919921875,274.6072808527257
11070000,-3370.05078125,270.34130193967155
11100000,-3290.67578125,330.5246841608272
11130000,-3294.92333984375,326.4906138672321
11160000,-3337.58642578125,304.56710699142513
11190000,-3283.549560546875,295.2239174030879
11220000,-3237.75146484375,301.22816551339713
11250000,-3332.751708984375,313.1498003041998
11280000,-3283.14208984375,294.60092598719075
11310000,-3295.2890625,311.2262063294984
11340000,-3376.9599609375,292.08836494039184
11370000,-3314.59814453125,315.0506746565829
11400000,-3390.617919921875,302.0410042834849
11430000,-3337.24462890625,341.4257801710193
11460000,-3267.25830078125,310.4422448369557
11490000,-3233.937255859375,292.2298426409528
11520000,-3378.06982421875,297.01992669216884
11550000,-3279.337890625,292.8905050880787
11580000,-3229.12646484375,307.15509278722584
11610000,-3384.5361328125,286.08835486360545
11640000,-3316.052001953125,320.21827665082446
11670000,-3367.875,292.349109153292
11700000,-3332.667236328125,297.86579651065
11730000,-3307.51953125,276.9558338044898
11760000,-3338.945068359375,324.2165336347022
11790000,-3310.020263671875,287.47140280841637
11820000,-3369.81787109375,306.1154858345975
11850000,-3358.75732421875,313.3023961491526
11880000,-3304.365478515625,284.14345949893385
11910000,-3271.818115234375,280.1784042955848
11940000,-3369.54736328125,308.83052630067033
11970000,-3344.729736328125,279.3846510506572
12000000,-3343.121826171875,277.1363906928202
