#"Step","Potential Energy (kJ/mole)","Temperature (K)"
4110000,-3280.873291015625,284.96594895193937
4140000,-3388.89599609375,297.31197000163155
4170000,-3280.349609375,312.8086182214019
4200000,-3247.631591796875,314.17519156631306
4230000,-3323.62841796875,324.8603239627149
4260000,-3355.3330078125,297.7058099816831
4290000,-3316.741455078125,294.41985655641986
4320000,-3339.655029296875,289.80302414495793
4350000,-3332.313720703125,327.4539010049866
4380000,-3279.87646484375,293.98561842001214
4410000,-3293.94189453125,310.4546912651188
4440000,-3197.57373046875,320.58965762153207
4470000,-3343.76025390625,280.5507583023559
4500000,-3281.8740234375,262.84725159835307
4530000,-3398.689453125,307.63409493246843
4560000,-3371.882568359375,307.2842240497312
4590000,-3344.11962890625,321.2007839019957
4620000,-3352.00439453125,317.45702942653196
4650000,-3272.59423828125,280.7073463673626
4680000,-3346.453369140625,320.08442507568765
4710000,-3313.58056640625,317.4169726936406
4740000,-3291.80126953125,300.96375589700654
4770000,-3299.85107421875,303.536174466673
4800000,-3339.794921875,318.5309725857714
4830000,-3297.9150390625,293.10164392781695
4860000,-3317.7265625,297.99727067344685
4890000,-3381.057861328125,312.9341188177141
4920000,-3359.2783203125,288.9851944518042
4950000,-3369.4072265625,300.5892760547982
4980000,-3308.97900390625,316.27633444740644
5010000,-3295.989990234375,314.01461941306405
5040000,-3340.838134765625,283.24908076832446
5070000,-3262.645263671875,287.81086403044344
5100000,-3377.800048828125,282.6262771969499
5130000,-3246.39111328125,278.55688943827926
5160000,-3243.869384765625,280.1972214709606
5190000,-3304.6328125,300.7857610059587
5220000,-3317.0380859375,273.7301077305874
5250000,-3255.237548828125,287.84552747391933
5280000,-3243.34423828125,309.4670545681144
5310000,-3241.506591796875,304.60136803162226
5340000,-3308.0244140625,314.2790296896951
5370000,-3297.7275390625,297.1810759836926
5400000,-3256.091552734375,283.2623045891934
5430000,-3214.53271484375,281.452485092706
5460000,-3292.039306640625,302.144802879766
5490000,-3292.166015625,310.4568676542434
5520000,-3284.65576171875,313.75363202928895
5550000,-3344.884033203125,296.04994272024874
5580000,-3300.31787109375,321.1278829740568
5610000,-3278.80859375,307.08204155991973
5640000,-3265.203125,302.78191825030024
5670000,-3263.081787109375,298.5027523233528
5700000,-3321.966796875,287.93298922632397
5730000,-3385.174560546875,281.80260657055453
5760000,-3344.434326171875,312.8449983797632
5790000,-3314.84765625,296.77123093180364
5820000,-3340.02197265625,310.0014689769805
5850000,-3189.491455078125,349.8970441789674
5880000,-3355.14111328125,332.73323130339946
5910000,-3400.666015625,272.43131748197425
5940000,-3248.69091796875,301.6463003359873
5970000,-3259.537353515625,295.3076918946978
6000000,-3294.6279296875,291.2694439310199
6030000,-3347.919921875,312.4673697652621
6060000,-3229.902587890625,313.93972869226883
6090000,-3318.03466796875,301.74837486822963
6120000,-3317.644287109375,285.1780590779816
6150000,-3400.403076171875,310.14258973557025
6180000,-3356.29443359375,334.70269461102384
6210000,-3251.904296875,310.8603677025835
6240000,-3255.369873046875,296.6511797771718
6270000,-3276.474365234375,309.2053780663499
6300000,-3380.6787109375,310.4592380079685
6330000,-3325.189208984375,295.7926979840136
6360000,-3188.08203125,324.134551437144
6390000,-3325.3486328125,296.5772560270422
6420000,-3288.486083984375,298.0111780316821
6450000,-3298.37841796875,292.64031657307345
6480000,-3279.17724609375,319.1933386776339
6510000,-3322.85888671875,276.19462494139026
6540000,-3296.37646484375,314.66523921399414
6570000,-3363.60595703125,308.82830311037435
6600000,-3308.95703125,324.5549697359388
6630000,-3392.548095703125,301.6788183743038
6660000,-3418.2216796875,310.88088618451434
6690000,-3378.26953125,327.4488290951485
6720000,-3375.267578125,325.6216969031099
6750000,-3326.6767578125,303.19757182652154
6780000,-3327.1650390625,293.7586762253532
6810000,-3343.0751953125,308.0859478737982
6840000,-3249.150634765625,287.0581258643252
6870000,-3307.5302734375,323.9348821994479
6900000,-3309.908935546875,312.6920103728073
6930000,-3387.2177734375,289.3188881872365
6960000,-3269.10498046875,289.6367426487101
6990000,-3279.623046875,289.9745644562134
7020000,-3279.677978515625,283.262496261315
7050000,-3255.57373046875,284.0564410314628
7080000,-3279.37451171875,338.8136610098197
7110000,-3332.8046875,326.6337770750966
7140000,-3262.23388671875,312.04994334637405
7170000,-3301.55322265625,299.9114047135052
7200000,-3412.2490234375,260.65045018032646
7230000,-3298.4990234375,322.7072192620177
7260000,-3245.24609375,318.44156917318026
7290000,-3221.180908203125,293.3719035167854
7320000,-3306.95556640625,281.1857256112627
7350000,-3357.176025390625,293.8978699812571
7380000,-3316.271484375,295.51070112794275
7410000,-3262.5576171875,297.13609590077215
7440000,-3281.48193359375,309.22276034422356
7470000,-3347.1796875,319.812730102504
7500000,-3334.270751953125,302.0918058229623
7530000,-3314.712890625,290.5109802431558
7560000,-3259.82275390625,311.55977651427816
7590000,-3371.84423828125,296.4023663977085
7620000,-3312.1015625,275.53176889563423
7650000,-3253.609130859375,313.3245467078795
7680000,-3300.67724609375,281.29164360543297
7710000,-3363.7568359375,285.44567980837786
7740000,-3395.730224609375,289.9028744822617
7770000,-3351.62255859375,285.2725271581691
7800000,-3307.251708984375,304.2481255450399
7830000,-3357.758544921875,287.36356662891205
7860000,-3267.044921875,276.03945624803407
7890000,-3259.77099609375,301.24619568004067
7920000,-3376.953369140625,334.6336603125964
7950000,-3359.114990234375,312.66364923229986
7980000,-3321.36083984375,284.77853350399954
8010000,-3341.42529296875,294.7191657636396
8040000,-3282.390625,325.98440787400006
8070000,-3297.1015625,332.43743307359637
8100000,-3343.8359375,302.47915981324206
8130000,-3322.98583984375,321.64810577200467
8160000,-3269.841552734375,295.5446921838728
8190000,-3315.244140625,311.86676264136446
8220000,-3306.439208984375,311.23370062147626
8250000,-3388.243896484375,354.3064332444962
8280000,-3345.83349609375,299.79410993942554
8310000,-3367.740234375,304.9593875609135
8340000,-3286.124755859375,319.9924938905884
8370000,-3331.780029296875,314.8577734104848
8400000,-3307.08349609375,300.6202739748141
8430000,-3357.217041015625,342.23783836880085
8460000,-3218.424560546875,287.601839917128
8490000,-3317.53564453125,280.1005811899721
8520000,-3386.74951171875,315.37978723749967
8550000,-3324.28515625,329.3502204590409
8580000,-3343.231689453125,338.98449620143674
8610000,-3364.621826171875,251.38823467117223
8640000,-3310.69287109375,263.64351714869775
8670000,-3381.19287109375,310.3699237768022
8700000,-3405.22705078125,302.2457550620417
8730000,-3330.459716796875,286.5904181619508
8760000,-3304.336669921875,282.8089944433755
8790000,-3282.19482421875,289.28644000627463
8820000,-3338.52294921875,313.97129590520575
8850000,-3278.1611328125,284.1580217356938
8880000,-3291.234375,287.10242830838075
8910000,-3258.69775390625,320.1141188429446
8940000,-3268.8623046875,286.0278303510043
8970000,-3284.330322265625,314.0631385576948
9000000,-3313.472900390625,315.20593444516345
9030000,-3235.32763671875,298.281699069331
9060000,-3337.9267578125,280.7621981562331
9090000,-3343.45458984375,301.6459838882182
9120000,-3199.42919921875,290.6758084612651
9150000,-3284.527099609375,283.9183044029118
9180000,-3242.4736328125,281.728946122512
9210000,-3367.68505859375,284.6389739324605
9240000,-3345.163818359375,284.9931966916352
9270000,-3324.9443359375,296.2508855494884
9300000,-3341.422119140625,301.53004689327355
9330000,-3311.81494140625,301.49920536699483
9360000,-3297.4970703125,326.07038517904186
9390000,-3219.9033203125,278.23072238822795
9420000,-3267.32666015625,305.2291693373936
9450000,-3390.14404296875,269.8081998896428
9480000,-3260.5390625,329.38441223948666
9510000,-3289.062744140625,294.07323738961827
9540000,-3322.11865234375,322.98001473163833
9570000,-3333.6669921875,323.3888680240573
9600000,-3320.818603515625,299.0650598908019
9630000,-3364.91455078125,294.1445737970677
9660000,-3374.42626953125,315.4365208438007
9690000,-3293.485107421875,321.09595052329706
9720000,-3351.8037109375,317.7721496618251
9750000,-3299.31640625,265.03142916063945
9780000,-3269.958984375,306.38187592825193
9810000,-3332.580322265625,262.7296861616072
9840000,-3315.375,293.68005158296444
9870000,-3316.435546875,297.79243341481964
9900000,-3300.7275390625,279.80309769688506
9930000,-3281.1708984375,334.4219791681828
9960000,-3316.203369140625,293.2358021091415
9990000,-3349.529541015625,320.9103909353007
10020000,-3215.58251953125,300.61297516297
10050000,-3322.205078125,306.7638883172093
10080000,-3309.34814453125,313.89606097145037
10110000,-3327.37841796875,268.21237071418324
10140000,-3249.51904296875,279.00685420950674
10170000,-3292.858642578125,303.2729304480374
10200000,-3365.647216796875,303.24845566019394
10230000,-3265.82568359375,285.8857697691378
10260000,-3353.317626953125,300.8055635954778
10290000,-3316.6787109375,319.81371145757646
10320000,-3292.23291015625,327.2642535118576
10350000,-3371.005615234375,295.7059604867941
10380000,-3393.533203125,299.2761838249392
10410000,-3342.12548828125,326.3493959643425
10440000,-3321.03662109375,291.77897831458574
10470000,-3301.77294921875,295.69491984679377
10500000,-3280.16796875,327.4437919324012
10530000,-3308.812744140625,282.7063154589812
10560000,-3276.542724609375,284.004656316457
10590000,-3322.17041015625,281.93571854501704
10620000,-3251.1748046875,313.5886332504293
10650000,-3257.009521484375,302.1963011140834
10680000,-3262.19921875,280.6660919942445
10710000,-3410.083984375,306.9873349688978
10740000,-3335.251953125,315.96365067149304
10770000,-3385.98486328125,291.14427842508746
10800000,-3343.588623046875,278.63968103265745
10830000,-3270.59326171875,318.75051363376826
10860000,-3312.032958984375,308.06889552026985
10890000,-3380.774658203125,299.09680829689
10920000,-3264.6845703125,293.8557733698664
10950000,-3375.7646484375,314.8433960957246
10980000,-3292.69189453125,337.0454681722788
11010000,-3366.601806640625,265.3851695582775
11040000,-3335.8759765625,303.72523811955637
11070000,-3329.539306640625,312.53576670724397
11100000,-3365.61279296875,293.53920045873065
11130000,-3339.062255859375,297.63346107717496
11160000,-3408.8076171875,325.5960352657676
11190000,-3390.185791015625,295.19313967447886
11220000,-3337.409912109375,257.6891679794179
11250000,-3306.480712890625,293.22841029888303
11280000,-3289.9296875,317.48196953615945
11310000,-3313.413330078125,311.35981491901924
11340000,-3278.523193359375,310.5248991527404
11370000,-3353.42822265625,340.601941054368
11400000,-3299.17919921875,295.7018883066461
11430000,-3314.8876953125,317.74680228750077
11460000,-3381.33837890625,301.0951146523882
11490000,-3255.318359375,292.702990783621
11520000,-3331.56787109375,281.6952321210936
11550000,-3254.099609375,315.4310789740741
11580000,-3342.01904296875,319.86734864563107
11610000,-3325.234619140625,283.78050899502
11640000,-3346.8056640625,321.49569275407356
11670000,-3337.450439453125,276.90780340099957
11700000,-3351.83154296875,307.6580637264117
11730000,-3290.05224609375,282.93847676200045
11760000,-3244.73828125,288.3331370928235
11790000,-3296.02197265625,317.0415757685007
11820000,-3292.2919921875,301.3220637432543
11850000,-3301.47705078125,311.9728793687196
11880000,-3271.26416015625,309.95933181915603
11910000,-3366.611572265625,274.67124125651316
11940000,-3361.20166015625,301.0304614939842
11970000,-3264.7197265625,292.5756296183575
12000000,-3338.85107421875,288.7574379725874
