0.6629617443302741,0.7670032283098623,0.8295297191109259,0.8799397099852583,0.8826366360202155,0.9182758481813713,0.9181976971993009,0.9350583303392521,0.9372387358376324,0.9396390060668451,0.943744420440606,0.9406889708261476,0.9422301589357132,0.9542078332856756,0.9482366297352111,0.952057380354076,0.9621273215181895,0.9627746058175053,0.9718434158917298,0.971660896255061
0.6007349373648576,0.7927750304653425,0.8833933256021348,0.881476242296358,0.930317960080968,0.9516605145522684,0.9585909063877535,0.9582446789921278,0.9619729556900888,0.9419447948681969,0.9414783742476996,0.9475960949488876,0.9472017186064953,0.9791655678921906,0.9589393403265268,0.9565529685290669,0.984871116719046,0.9729119824478151,0.9572683068297331,0.9723227492304377
0.6478270461857283,0.8267939483984855,0.8877969863746273,0.9180119273851384,0.9409851370119666,0.9485146873606719,0.9707803276164163,0.9765672038226817,0.9696233162902609,0.9654255406508755,0.964076741367905,0.9739819611181119,0.9799140361391674,0.9719560831409236,0.9652149248540981,0.9702094283980935,0.9822994970994702,0.9768907504602168,0.9716888068133969,0.9662609293772829
0.6515160597477654,0.7916298510475013,0.8989018545196414,0.9096090224329259,0.9128809946862989,0.9061101968899251,0.9528578769803279,0.9380346336730896,0.9574219745409632,0.9423722705294277,0.9473125641686414,0.9399474504213425,0.9503252300375815,0.9597911261746735,0.9613669426717173,0.9613243397571544,0.9574492007570754,0.9690371677683804,0.9873734963680629,0.9885863899332692
0.6403449387972739,0.7737170368291646,0.8715652371242395,0.8741971008262146,0.9201926200767522,0.9367978176192042,0.9346679829811072,0.937930817957978,0.9406138540212207,0.9681358758008671,0.9409004658341571,0.9415248341185947,0.9429003967312346,0.9466375346493994,0.9468628668232735,0.9452290163291837,0.94583440674944,0.9466042675231551,0.9497351280260754,0.9633418420010306
0.670526844146595,0.8267163011668672,0.8665517594709277,0.8945822023767278,0.8888450042553738,0.9342371436676123,0.9411066371491044,0.9405495575948298,0.9412398131461467,0.9410564400677726,0.9433388445074041,0.9472422202673525,0.9624692489863866,0.9480607932276375,0.9532080430432649,0.9737153583840804,0.9727974158246582,0.9697525917569433,0.9755475290697259,0.9569063923966097
0.5840750737390153,0.7950763332055114,0.8252060807150068,0.9125565558203957,0.9095122340356583,0.9285873299881229,0.9318346432221738,0.9348199643815474,0.9328615901767153,0.9370621369968167,0.9460048952086908,0.9472688254273001,0.94979648867704,0.950188987238602,0.956223805155326,0.9593512932147081,0.9637107994902123,0.9672171500253847,0.9703461130307102,0.9754914117568113
0.6734344997977995,0.8325212858438028,0.8448926883807966,0.8926396132011509,0.9274643771397738,0.932573330292246,0.947269646166086,0.9504206427839624,0.9639382545590187,0.9773830385128044,0.9645123822864913,0.9564317135507356,0.9594717210780382,0.9653831045172968,0.9626496866056047,0.9619585128343955,0.9630927880774371,0.9561143748552778,0.9552121981008149,0.9560618250480962
0.6589064800930606,0.8130689623942423,0.8939414424773796,0.9011993151249013,0.8979474234170277,0.9080955468359554,0.9296420992555432,0.9209583248605306,0.935464169684293,0.9427624563611504,0.9458795562892883,0.9436681649990413,0.9484537351180095,0.9423743485463024,0.9393230426094098,0.9412404915669395,0.9413065498263514,0.9432115610194888,0.9440881067348307,0.9437800587083705
0.6056521643711764,0.7923043012928188,0.8652838948164435,0.9033380113701164,0.9301763896503423,0.9342815987774916,0.9650161594381179,0.9693055744423392,0.9639415962876094,0.9510580205065248,0.9466821006068978,0.9479294790520063,0.9485331890581229,0.945042583164054,0.9451938203174268,0.9460899619950478,0.9463076518351721,0.9469356596127204,0.947465368373384,0.9488469982137265
