#"Step","Potential Energy (kJ/mole)","Temperature (K)"
2070000,-3242.6357421875,334.29047999133263
2100000,-3315.511474609375,331.4343338297821
2130000,-3378.837158203125,316.5939349276902
2160000,-3365.0712890625,299.8510677140822
2190000,-3287.754150390625,283.3929076573753
2220000,-3377.155517578125,293.5810824405668
2250000,-3290.39697265625,285.6940798789657
2280000,-3407.96728515625,343.30523287010783
2310000,-3364.25341796875,326.9093773880593
2340000,-3284.5791015625,304.909368953959
2370000,-3383.5244140625,332.3953343713083
2400000,-3228.885498046875,314.49961638796077
2430000,-3330.298095703125,284.92895038578786
2460000,-3255.634033203125,313.1282025323832
2490000,-3355.340087890625,273.82197637728893
2520000,-3363.048828125,262.1749035526309
2550000,-3321.51123046875,283.728117970375
2580000,-3259.407470703125,301.15653120938407
2610000,-3364.740234375,293.51313770206906
2640000,-3309.904296875,275.0433296817762
2670000,-3297.328125,301.8654563446613
2700000,-3285.692626953125,297.1741365385098
2730000,-3349.734375,278.30520778342554
2760000,-3326.51025390625,313.29710058021726
2790000,-3305.3056640625,314.12520503284287
2820000,-3334.312744140625,285.58662195764975
2850000,-3255.811767578125,300.254783255431
2880000,-3290.55126953125,333.28706734469006
2910000,-3247.482421875,306.34259323544876
2940000,-3315.87451171875,312.0774621886243
2970000,-3306.27392578125,280.243590432054
3000000,-3247.8701171875,280.3935563475949
3030000,-3283.72265625,299.90299702255777
3060000,-3325.60400390625,282.97371096006685
3090000,-3299.7041015625,302.3099679984075
3120000,-3346.809326171875,339.701025352653
3150000,-3326.78955078125,296.93530938937073
3180000,-3283.85546875,332.5421131895991
3210000,-3284.61767578125,320.38900324635705
3240000,-3337.674072265625,288.41794666024566
3270000,-3367.25927734375,274.87682478269244
3300000,-3238.640869140625,300.2896538740288
3330000,-3311.52734375,282.4760491912589
3360000,-3350.12548828125,297.3841758600319
3390000,-3290.6279296875,287.5883721125293
3420000,-3318.97900390625,312.62460725874956
3450000,-3332.534912109375,309.6678624291939
3480000,-3282.337890625,323.3774162476906
3510000,-3275.96337890625,288.7477859006347
3540000,-3336.607177734375,307.12049285904226
3570000,-3310.14453125,326.59347844774067
3600000,-3278.1845703125,309.2684607110931
3630000,-3298.1513671875,290.78556672062433
3660000,-3250.385009765625,302.9634854419609
3690000,-3305.161376953125,292.05503851724313
3720000,-3310.154296875,295.4857207281429
3750000,-3378.22412109375,244.14005054131664
3780000,-3387.5751953125,360.7090937471037
3810000,-3274.90234375,299.0609517132685
3840000,-3351.4072265625,304.0930444180088
3870000,-3290.660400390625,302.5750842401764
3900000,-3317.41748046875,286.2719558471485
3930000,-3359.42333984375,311.73978949833946
3960000,-3342.95361328125,312.72888623339776
3990000,-3249.31591796875,316.8393149263499
4020000,-3354.176025390625,300.28658276527074
4050000,-3312.43505859375,282.36339924368195
4080000,-3318.974609375,326.466419815414
4110000,-3217.442138671875,287.2819550490344
4140000,-3338.3583984375,329.3065359988016
4170000,-3323.717529296875,310.52416068075894
4200000,-3324.326171875,307.2185873240617
4230000,-3300.32373046875,267.90106454502074
4260000,-3271.59130859375,306.84562339734407
4290000,-3301.512939453125,308.05838518840073
4320000,-3252.8369140625,298.01991917750644
4350000,-3286.6435546875,333.2856804023518
4380000,-3341.21826171875,314.83879086977345
4410000,-3346.126953125,295.53613402502964
4440000,-3280.474853515625,299.0357020667692
4470000,-3341.8037109375,299.1110312598432
4500000,-3276.827880859375,284.58083540634755
4530000,-3250.7255859375,302.88200256408015
4560000,-3340.2412109375,283.4269972225646
4590000,-3306.90966796875,302.2292922656739
4620000,-3218.326171875,312.555665051212
4650000,-3207.995361328125,310.84485666074704
4680000,-3339.75244140625,325.15744050066036
4710000,-3315.01123046875,257.80949282941475
4740000,-3287.4052734375,300.67410684621615
4770000,-3299.81982421875,309.2781532013488
4800000,-3380.676025390625,321.22378998337524
4830000,-3338.345703125,265.0154392898382
4860000,-3299.91796875,321.6408705684905
4890000,-3250.156494140625,263.85083859253905
4920000,-3348.119140625,314.6110423167063
4950000,-3359.72265625,279.20258030366057
4980000,-3331.11865234375,288.4818121787512
5010000,-3327.170166015625,304.46464376262577
5040000,-3261.92333984375,322.8592937577877
5070000,-3307.142578125,281.6050288039648
5100000,-3321.578369140625,277.49784293696183
5130000,-3365.284912109375,296.268961064305
5160000,-3187.121337890625,308.16900027293883
5190000,-3234.27734375,330.0369864940877
5220000,-3287.9755859375,310.4027121472566
5250000,-3288.67138671875,282.46810749621
5280000,-3226.965087890625,313.9119145862554
5310000,-3303.769287109375,278.18185843487004
5340000,-3281.027587890625,327.11676018121267
5370000,-3273.11962890625,310.62508827091494
5400000,-3297.24658203125,302.94546376081473
5430000,-3248.236083984375,319.03136694607315
5460000,-3260.537109375,315.90888721365127
5490000,-3306.722900390625,276.0805732862466
5520000,-3271.51318359375,331.5715703508848
5550000,-3344.79541015625,331.4375305001103
5580000,-3310.806640625,330.64872683201816
5610000,-3285.657470703125,296.61602085630767
5640000,-3213.730224609375,306.6522040802099
5670000,-3360.8017578125,313.3096473175904
5700000,-3312.494140625,307.22759316100803
5730000,-3353.392578125,300.195930197377
5760000,-3238.6484375,307.0372360612173
5790000,-3273.06494140625,278.2537921746476
5820000,-3390.8251953125,301.7775573221216
5850000,-3319.6865234375,287.3882727873631
5880000,-3370.873291015625,312.1851731778926
5910000,-3350.94287109375,317.040802751826
5940000,-3248.22705078125,284.3010510400258
5970000,-3322.491455078125,275.7798697100038
6000000,-3342.26904296875,256.40484502352206
6030000,-3340.289306640625,314.2970633220908
6060000,-3275.38818359375,288.99754913266366
6090000,-3355.5732421875,280.1355251254538
6120000,-3343.32666015625,306.25023298384457
6150000,-3328.52197265625,306.98386217280154
6180000,-3341.153564453125,300.1961200821976
6210000,-3350.858154296875,317.58228729920256
6240000,-3282.77099609375,311.4638464169476
6270000,-3285.79931640625,299.75147672150365
6300000,-3219.78271484375,321.92526273276303
6330000,-3358.40771484375,321.74319138347033
6360000,-3369.043701171875,295.52134366500036
6390000,-3369.62646484375,274.1016050676503
6420000,-3324.1015625,293.1970361797474
6450000,-3279.53076171875,274.6541845057346
6480000,-3299.952392578125,280.3264720860014
6510000,-3241.916015625,291.4926468740108
6540000,-3273.080322265625,291.2591941023571
6570000,-3335.30126953125,276.49120703245995
6600000,-3313.88232421875,261.1248217974745
6630000,-3315.6787109375,283.15369215955013
6660000,-3330.202392578125,292.7584862228483
6690000,-3271.31982421875,299.6391709150684
6720000,-3286.73583984375,284.776302319
6750000,-3295.05126953125,305.00364773856404
6780000,-3244.68896484375,299.35632123729135
6810000,-3362.4482421875,317.7679814685184
6840000,-3336.658447265625,289.73840317592726
6870000,-3309.842041015625,321.29919445283525
6900000,-3333.9736328125,303.9676662101953
6930000,-3254.34033203125,286.0398448497163
6960000,-3276.68994140625,326.434940935138
6990000,-3350.399169921875,284.43124087074256
7020000,-3305.7607421875,304.70871915231595
7050000,-3348.5283203125,308.31512711972147
7080000,-3308.841552734375,312.61264491984747
7110000,-3280.681396484375,292.3479201019036
7140000,-3273.415771484375,306.9814130872417
7170000,-3281.755615234375,317.20363453019615
7200000,-3278.04833984375,299.0903412394512
7230000,-3327.3271484375,305.7418155459041
7260000,-3296.955078125,290.98453163276605
7290000,-3272.633544921875,314.32705325329044
7320000,-3274.16259765625,324.5034239079984
7350000,-3259.5478515625,323.04413687392764
7380000,-3317.0625,289.3820282900354
7410000,-3324.781494140625,302.53111432919115
7440000,-3372.1494140625,302.8764674347811
7470000,-3290.615478515625,299.8438085721599
7500000,-3373.483642578125,317.1729556858531
7530000,-3361.2919921875,295.77179401471057
7560000,-3340.554443359375,325.913626486363
7590000,-3300.89306640625,299.2427003608707
7620000,-3295.71630859375,300.2197805805865
7650000,-3203.46875,306.25906460137827
7680000,-3340.243896484375,265.9597896646392
7710000,-3314.923828125,317.3216424912525
7740000,-3210.548828125,342.56829940387473
7770000,-3300.303466796875,308.0179989453445
7800000,-3304.45703125,304.51862587856095
7830000,-3331.623046875,280.6369748804874
7860000,-3341.0283203125,322.2221066724116
7890000,-3336.07080078125,259.69496788748995
7920000,-3250.1435546875,316.25943306695166
7950000,-3275.642578125,303.65243778687733
7980000,-3201.33740234375,314.00246613981216
8010000,-3372.406005859375,296.5729473616676
8040000,-3310.781494140625,332.1334247565217
8070000,-3271.750244140625,301.3874833338834
8100000,-3313.6513671875,283.8156814002136
8130000,-3248.35107421875,301.7924207652166
8160000,-3367.634765625,330.02509563743365
8190000,-3204.388427734375,287.85118479748087
8220000,-3306.681640625,269.30441408971893
8250000,-3309.291015625,292.0415011156319
8280000,-3203.49853515625,303.43224972611256
8310000,-3278.60546875,285.23981046909574
8340000,-3266.31689453125,316.4126438405785
8370000,-3297.86767578125,284.05058215094397
8400000,-3366.034423828125,347.93001868140004
8430000,-3331.162841796875,320.4827670181287
8460000,-3301.426513671875,320.0383743357903
8490000,-3339.341796875,300.0788859082325
8520000,-3369.619140625,290.1516577665137
8550000,-3219.53955078125,280.96644345912546
8580000,-3333.63134765625,308.3815210636304
8610000,-3285.639892578125,297.146887340409
8640000,-3280.263427734375,280.88305018658446
8670000,-3300.325439453125,289.65058418693235
8700000,-3278.492919921875,319.3898126585202
8730000,-3254.96728515625,283.4332774176802
8760000,-3342.27978515625,293.2761862527311
8790000,-3311.14501953125,300.9434018777834
8820000,-3389.450439453125,280.40512588832894
8850000,-3275.054931640625,306.54248910944506
8880000,-3365.569091796875,304.4267353786358
8910000,-3272.32275390625,309.5816602849465
8940000,-3283.952392578125,307.88062002144
8970000,-3261.87548828125,326.16436367422176
9000000,-3290.65625,306.5380265827511
9030000,-3324.020263671875,300.09356302845913
9060000,-3338.047119140625,270.6751192388142
9090000,-3308.732177734375,325.2721198787787
9120000,-3336.19677734375,308.120356040087
9150000,-3332.024658203125,313.19395477482794
9180000,-3397.30322265625,286.92196018484645
9210000,-3326.31640625,326.13528760962794
9240000,-3315.41748046875,314.5547473875298
9270000,-3269.88916015625,292.6955403221405
9300000,-3304.367431640625,319.5132849276842
9330000,-3357.782958984375,285.22076667047776
9360000,-3320.329833984375,268.7812198034186
9390000,-3288.115966796875,318.6320824904264
9420000,-3310.76904296875,270.1510307894738
9450000,-3268.22607421875,325.43536710425667
9480000,-3307.534912109375,310.35322647756135
9510000,-3268.493896484375,267.40744160809834
9540000,-3312.28662109375,323.4921182690359
9570000,-3288.354248046875,254.63199948923287
9600000,-3285.814208984375,270.2778746086191
9630000,-3235.2177734375,279.7905728266095
9660000,-3329.380126953125,303.6142669112066
9690000,-3295.53173828125,328.704547556443
9720000,-3372.169677734375,338.5386402475802
9750000,-3325.5283203125,295.36596106843575
9780000,-3260.990966796875,288.1090649592236
9810000,-3357.5205078125,290.448484244476
9840000,-3373.51513671875,310.53950260678414
9870000,-3317.25,300.7597583907528
9900000,-3346.83447265625,283.92805374974347
9930000,-3202.384521484375,310.3265611784667
9960000,-3332.44873046875,292.16280397022587
9990000,-3294.584228515625,278.92920868653385
10020000,-3305.758544921875,292.13294270429776
10050000,-3346.35986328125,313.8737552260265
10080000,-3355.996337890625,322.2397211068156
10110000,-3335.515380859375,316.38311239942914
10140000,-3266.337158203125,318.1802989486083
10170000,-3230.25048828125,316.23507932672305
10200000,-3275.034912109375,317.68061495681565
10230000,-3279.09912109375,321.3961334477308
10260000,-3305.447021484375,312.6275387784807
10290000,-3330.092529296875,267.2549342941234
10320000,-3311.2138671875,258.9715311458553
10350000,-3364.8603515625,340.4665145299626
10380000,-3300.9638671875,288.0845659848717
10410000,-3293.49169921875,279.8321038412831
10440000,-3251.87109375,297.71227780790616
10470000,-3313.43603515625,316.3322467521568
10500000,-3276.3837890625,290.5405947354508
10530000,-3283.02197265625,300.53074448078473
10560000,-3347.061279296875,335.0007328627652
10590000,-3358.539794921875,290.09510436585964
10620000,-3303.03515625,308.05188834710003
10650000,-3344.711181640625,297.6643726134226
10680000,-3290.77392578125,281.6431022945805
10710000,-3333.8486328125,311.68156355361907
10740000,-3299.615234375,323.7214017831635
10770000,-3339.75634765625,282.66726352877674
10800000,-3298.772216796875,294.08120454432157
10830000,-3342.69189453125,302.078828519057
10860000,-3313.88720703125,328.5564667081194
10890000,-3356.73681640625,306.8237311613571
10920000,-3289.33056640625,328.09040546460153
10950000,-3283.249755859375,288.7089642727379
10980000,-3345.92333984375,290.3865221677033
11010000,-3344.7138671875,281.07532616132994
11040000,-3272.3974609375,290.8847540524884
11070000,-3288.795654296875,289.94690722381534
11100000,-3275.00244140625,286.46349469650914
11130000,-3349.6513671875,309.33469234032003
11160000,-3362.52880859375,336.57126885911157
11190000,-3282.66259765625,310.5826698180235
11220000,-3301.656005859375,327.0618032500742
11250000,-3367.47900390625,295.1271130282776
11280000,-3310.891357421875,289.00669439378083
11310000,-3275.739013671875,293.1378409261799
11340000,-3324.313232421875,285.81372410187726
11370000,-3362.2177734375,299.11939634610417
11400000,-3257.612060546875,313.0488371920478
11430000,-3324.39990234375,264.2338962228894
11460000,-3285.21728515625,305.7960143186339
11490000,-3395.21337890625,308.3059441008498
11520000,-3225.03466796875,286.39118381989095
11550000,-3313.681640625,322.8226636098755
11580000,-3312.390869140625,311.6726872658013
11610000,-3356.625244140625,294.0543609346087
11640000,-3336.73779296875,275.77458871042825
11670000,-3278.15478515625,306.71781540825015
11700000,-3269.899169921875,290.5938212184581
11730000,-3337.04931640625,273.4236550345124
11760000,-3302.10546875,307.30224284834446
11790000,-3266.703857421875,286.29784181280587
11820000,-3317.034423828125,290.1245427090281
11850000,-3398.7802734375,300.3442556105072
11880000,-3280.855712890625,295.20194014074286
11910000,-3257.9404296875,294.0300253799642
11940000,-3332.389892578125,294.2089144348682
11970000,-3233.79248046875,309.2477668271929
12000000,-3289.53515625,281.767312391808
