#"Step","Potential Energy (kJ/mole)","Temperature (K)"
5700000,-3305.214599609375,319.50464691647466
5730000,-3351.98291015625,286.6296878478543
5760000,-3417.134521484375,276.978314849052
5790000,-3235.5849609375,288.7426120901541
5820000,-3335.7998046875,290.03722611974445
5850000,-3331.19580078125,297.20717099338475
5880000,-3253.084716796875,288.23661194829856
5910000,-3256.384765625,292.79384234749
5940000,-3329.98974609375,297.35111462991847
5970000,-3269.47265625,307.530381860582
6000000,-3314.0126953125,285.6860768280758
6030000,-3286.175048828125,288.6664150547002
6060000,-3271.00244140625,276.4090621256262
6090000,-3334.0048828125,287.76894223810893
6120000,-3330.4951171875,299.6669797073297
6150000,-3312.72705078125,272.84781624347437
6180000,-3313.42578125,274.81256920165043
6210000,-3274.62548828125,289.58407307197473
6240000,-3357.705078125,309.3548660314783
6270000,-3292.95556640625,341.99493148061777
6300000,-3282.712890625,321.7324154256147
6330000,-3420.623046875,331.2839258453253
6360000,-3286.39892578125,283.9325937849095
6390000,-3307.998046875,312.0526862054633
6420000,-3343.8837890625,277.70856739054716
6450000,-3306.008056640625,305.3258694839895
6480000,-3342.09375,283.1036864603368
6510000,-3305.98193359375,297.74547810024154
6540000,-3330.61962890625,291.7851019376421
6570000,-3364.318359375,311.2471101029328
6600000,-3306.630859375,296.45563848015155
6630000,-3353.4833984375,266.88582690580745
6660000,-3325.69677734375,347.3264420000879
6690000,-3339.40478515625,291.2198449088976
6720000,-3341.68017578125,293.7087726210188
6750000,-3287.483642578125,300.30151522797405
6780000,-3349.913330078125,299.51918851684644
6810000,-3318.33154296875,304.0584928726355
6840000,-3345.6728515625,297.08340270962793
6870000,-3312.37255859375,293.1374296363832
6900000,-3292.115234375,320.8941595536109
6930000,-3341.90576171875,280.34439222233306
6960000,-3339.110595703125,283.77662001210587
6990000,-3350.443115234375,290.1889588435668
7020000,-3244.6103515625,311.19216215237
7050000,-3305.959716796875,311.5330319520551
7080000,-3299.802734375,271.3043889519418
7110000,-3312.170654296875,283.2173011162969
7140000,-3347.5537109375,300.0032263607185
7170000,-3283.5068359375,303.72510647136926
7200000,-3283.521484375,311.6460171391066
7230000,-3324.49755859375,308.3354588654195
7260000,-3304.32421875,310.4761591629914
7290000,-3317.764892578125,293.09497050811115
7320000,-3288.420166015625,312.3197894542657
7350000,-3316.940185546875,284.17979785893453
7380000,-3366.5185546875,297.0657689348312
7410000,-3279.357421875,321.8918451458359
7440000,-3308.52783203125,300.23086294631287
7470000,-3302.55810546875,304.34889290488235
7500000,-3298.9697265625,315.37397911633025
7530000,-3292.5732421875,303.2342489902444
7560000,-3274.793701171875,285.1382219284882
7590000,-3207.77587890625,285.31548467247825
7620000,-3277.355224609375,322.634992785182
7650000,-3256.162841796875,307.97730424799875
7680000,-3299.04345703125,274.63884341500733
7710000,-3290.1591796875,326.6131266217954
7740000,-3254.003173828125,309.0994601717462
7770000,-3332.046630859375,301.40107316625614
7800000,-3350.789794921875,278.82232632511824
7830000,-3268.70263671875,311.439977395208
7860000,-3215.60888671875,289.01352971684463
7890000,-3375.525634765625,289.9215407637275
7920000,-3247.607177734375,308.19031869368433
7950000,-3247.9697265625,292.85720621058505
7980000,-3265.11572265625,338.5029632052846
8010000,-3285.892578125,290.1592496826696
8040000,-3266.65966796875,314.44620265660586
8070000,-3300.870849609375,321.6231328756046
8100000,-3271.062255859375,271.5128500409478
8130000,-3356.475830078125,308.9834349804325
8160000,-3330.0458984375,300.1222100363414
8190000,-3319.0830078125,323.84764635373284
8220000,-3238.5537109375,285.7264459893492
8250000,-3265.608154296875,307.8858972048422
8280000,-3300.80078125,330.9537950724701
8310000,-3302.110595703125,329.06387761972917
8340000,-3300.88671875,307.8787621097729
8370000,-3296.294677734375,299.09082087270144
8400000,-3233.664306640625,316.3997327843327
8430000,-3213.14306640625,294.818433556695
8460000,-3361.67431640625,274.98415689433784
8490000,-3324.86376953125,308.0540671535697
8520000,-3278.419189453125,333.37761700321795
8550000,-3339.090576171875,302.0178411020169
8580000,-3333.59326171875,279.6189012858361
8610000,-3252.951904296875,270.161518937999
8640000,-3246.23486328125,295.9771434615826
8670000,-3327.003662109375,305.83544947147976
8700000,-3222.490478515625,287.6338586822859
8730000,-3293.9638671875,287.2359385355439
8760000,-3347.179931640625,273.30859693138547
8790000,-3226.1689453125,287.35766067790263
8820000,-3295.976318359375,291.7171348684909
8850000,-3372.83642578125,306.67687095149915
8880000,-3325.22021484375,332.26665100480994
8910000,-3300.758544921875,259.67023624734935
8940000,-3446.92431640625,320.73687724375407
8970000,-3367.339111328125,298.136376611661
9000000,-3260.46435546875,304.4589592051668
9030000,-3244.607421875,284.4104059891937
9060000,-3310.28466796875,282.2433382091112
9090000,-3250.341796875,280.07606642208157
9120000,-3286.046875,316.46873820846304
9150000,-3184.24072265625,303.75546245079806
9180000,-3289.45849609375,310.3736770012469
9210000,-3294.278076171875,329.538118936919
9240000,-3252.4208984375,301.6953407073829
9270000,-3264.3095703125,314.7063724391147
9300000,-3286.217529296875,304.72076659939205
9330000,-3283.0791015625,311.3998080019586
9360000,-3316.24951171875,316.18596334106803
9390000,-3214.656982421875,285.71829325730243
9420000,-3239.9287109375,305.73786603173534
9450000,-3320.29150390625,306.0686555392785
9480000,-3273.35302734375,318.12700336193245
9510000,-3301.9404296875,297.9417645267357
9540000,-3306.385986328125,289.01004842821203
9570000,-3329.8955078125,302.6034047954845
9600000,-3354.9833984375,276.5334902707234
9630000,-3281.0078125,260.5621388723247
9660000,-3198.8681640625,295.78108559702184
9690000,-3325.52001953125,289.36214138479403
9720000,-3348.22509765625,290.19515414147526
9750000,-3286.837646484375,327.3134895698652
9780000,-3340.3994140625,278.2948511688308
9810000,-3256.3642578125,283.2052530120409
9840000,-3325.908203125,290.28894063971813
9870000,-3266.31494140625,297.90968542874225
9900000,-3307.004150390625,283.23568160587894
9930000,-3369.83984375,302.6932720624774
9960000,-3355.27587890625,294.02938115505947
9990000,-3366.6943359375,312.3390784722179
10020000,-3218.70263671875,272.1857091747862
10050000,-3324.00732421875,314.84036871544913
10080000,-3267.4765625,282.4308386428071
10110000,-3302.03173828125,301.7987301210871
10140000,-3290.91552734375,266.3028988064352
10170000,-3348.7587890625,281.15780916390247
10200000,-3286.6572265625,284.031631820825
10230000,-3329.87744140625,297.4639747216589
10260000,-3314.708984375,337.3104077275067
10290000,-3295.891845703125,303.0688562461663
10320000,-3341.513916015625,294.9619797725617
10350000,-3278.281005859375,304.4719718339752
10380000,-3305.62158203125,291.24256946710483
10410000,-3261.14599609375,292.1566110619145
10440000,-3283.61083984375,320.9409446734681
10470000,-3217.566162109375,292.01250279128794
10500000,-3250.947509765625,287.42435850705783
10530000,-3279.857421875,289.909551704675
10560000,-3299.67333984375,326.9590035281902
10590000,-3260.53076171875,273.30068630436205
10620000,-3342.3837890625,299.17998769560285
10650000,-3328.9951171875,299.5487714061498
10680000,-3247.328857421875,319.2903754603393
10710000,-3328.6650390625,285.1308899593535
10740000,-3246.810546875,295.1299394522595
10770000,-3244.1865234375,299.83919307861316
10800000,-3247.736083984375,274.97842300165746
10830000,-3303.955322265625,322.21617683196115
10860000,-3231.426513671875,303.78761532719085
10890000,-3279.047607421875,292.1451466765063
10920000,-3301.703857421875,310.9551140353458
10950000,-3246.74609375,294.1533042909043
10980000,-3335.320068359375,305.3013597515543
11010000,-3170.50732421875,272.98287694081904
11040000,-3298.66357421875,302.03986827494737
11070000,-3259.7119140625,276.25817431490697
11100000,-3328.88134765625,303.5925746491097
11130000,-3301.91796875,274.0342075795102
11160000,-3329.234619140625,285.3652014002074
11190000,-3292.0107421875,319.53764460681214
11220000,-3277.3662109375,338.5088828605675
11250000,-3350.91748046875,321.3402977933032
11280000,-3284.935791015625,265.6439552940389
11310000,-3247.826171875,302.1442235249115
11340000,-3387.810302734375,343.0629376077644
11370000,-3287.0341796875,313.70695863941387
11400000,-3265.52099609375,287.327331272947
11430000,-3291.55126953125,270.3019393993987
11460000,-3299.853271484375,286.96233237881876
11490000,-3277.854248046875,302.39106108143886
11520000,-3247.11328125,282.6229244870801
11550000,-3320.145751953125,306.0367995499099
11580000,-3272.2822265625,271.5274707428546
11610000,-3299.92626953125,305.07714045534146
11640000,-3326.31396484375,318.06201862409347
11670000,-3338.767822265625,305.45849644779236
11700000,-3282.029541015625,293.21670458294864
11730000,-3258.033203125,301.9779714611862
11760000,-3304.504150390625,279.3837034465001
11790000,-3370.556640625,307.5238328353959
11820000,-3304.15869140625,285.56093346223287
11850000,-3294.96142578125,305.3318977663693
11880000,-3392.387451171875,301.56641477393777
11910000,-3248.9228515625,275.29478837449835
11940000,-3320.63623046875,293.13771953334657
11970000,-3277.14306640625,279.2404740236209
12000000,-3341.86865234375,312.5296308848379
