#"Step","Potential Energy (kJ/mole)","Temperature (K)"
3900000,-3234.3701171875,327.1600221112456
3930000,-3355.623779296875,312.71417915425167
3960000,-3348.86474609375,296.7066274913809
3990000,-3341.5361328125,292.25745520143454
4020000,-3270.8271484375,291.97025900585857
4050000,-3283.41796875,267.82321770502966
4080000,-3394.67431640625,294.22557802838634
4110000,-3178.025390625,271.87272654500134
4140000,-3345.00390625,272.35990171101383
4170000,-3290.06005859375,305.3188006218894
4200000,-3317.250732421875,312.77963807040015
4230000,-3333.967529296875,308.0263264003495
4260000,-3277.36865234375,300.78995346901803
4290000,-3317.14697265625,294.94120359446646
4320000,-3203.014404296875,311.84056454276026
4350000,-3234.60791015625,283.77449032448396
4380000,-3266.03564453125,331.9719425422308
4410000,-3348.401611328125,271.39722968494806
4440000,-3337.160400390625,305.79574013522955
4470000,-3336.7900390625,274.2353428141546
4500000,-3235.195556640625,279.5752275551159
4530000,-3246.125,285.9129009172295
4560000,-3324.42578125,299.33445654389897
4590000,-3311.00732421875,295.0838197249906
4620000,-3300.748779296875,305.0766539617933
4650000,-3267.08056640625,318.0293611771124
4680000,-3310.111328125,282.3972004294816
4710000,-3313.3037109375,334.3954354985961
4740000,-3308.69970703125,322.2047183193466
4770000,-3288.263671875,264.11454453300615
4800000,-3313.97802734375,302.2513717942829
4830000,-3355.10888671875,290.870925009051
4860000,-3265.550537109375,269.24318301702897
4890000,-3302.69921875,300.36139931164485
4920000,-3296.6494140625,293.3449590241307
4950000,-3263.1318359375,366.8560602280852
4980000,-3211.1591796875,293.39338642390607
5010000,-3256.949951171875,257.3775982584357
5040000,-3314.947509765625,300.4829413591449
5070000,-3359.47119140625,300.4340068237185
5100000,-3327.99462890625,323.3514023553496
5130000,-3231.345947265625,325.72875104455795
5160000,-3278.376220703125,269.15229842114366
5190000,-3272.69482421875,255.54361933806763
5220000,-3372.72216796875,340.56278360525664
5250000,-3334.43994140625,309.23072055864924
5280000,-3298.22607421875,302.54239833022234
5310000,-3259.7001953125,282.62221233902324
5340000,-3297.1572265625,299.3895756509791
5370000,-3312.539306640625,325.5362748006913
5400000,-3367.650390625,304.3403507158596
5430000,-3356.015869140625,287.15575551192217
5460000,-3377.89599609375,302.5142415488174
5490000,-3317.533935546875,321.8100883220414
5520000,-3334.813720703125,306.96551527795
5550000,-3304.5146484375,290.375917867054
5580000,-3303.08935546875,301.8746414119922
5610000,-3257.73876953125,303.7259181508747
5640000,-3328.04150390625,280.4707351548521
5670000,-3271.101318359375,290.16501972045296
5700000,-3315.49072265625,270.37956019559215
5730000,-3376.047607421875,294.57568565995655
5760000,-3343.192138671875,305.5735471438215
5790000,-3306.344970703125,303.4336353577634
5820000,-3307.978515625,318.2764596110368
5850000,-3350.520263671875,295.0471021533192
5880000,-3334.901611328125,257.44104615977244
5910000,-3310.0283203125,315.4037563929837
5940000,-3307.7412109375,295.40811134619236
5970000,-3360.94970703125,298.58990274260736
6000000,-3280.865234375,303.8282792478657
6030000,-3296.05419921875,299.8071988427338
6060000,-3315.040283203125,288.4932274566353
6090000,-3324.6435546875,283.30074811559666
6120000,-3237.96240234375,321.36697622375567
6150000,-3282.98291015625,270.9387009953203
6180000,-3324.137451171875,307.1032501693794
6210000,-3269.6123046875,333.2772652667651
6240000,-3349.466796875,272.039777922394
6270000,-3218.79248046875,355.18025806544057
6300000,-3314.081298828125,317.47949961017997
6330000,-3235.586181640625,275.493769315221
6360000,-3346.879638671875,294.3932962445305
6390000,-3330.286376953125,300.033489575143
6420000,-3293.733154296875,305.4041638870109
6450000,-3196.808837890625,275.1417264797832
6480000,-3287.8642578125,312.7440319488625
6510000,-3337.27783203125,302.0128913774639
6540000,-3257.598388671875,295.99251027761096
6570000,-3296.21826171875,300.92774302492717
6600000,-3286.3046875,282.98453382274096
6630000,-3306.19677734375,306.01154573059324
6660000,-3295.2783203125,293.7086853060585
6690000,-3353.16162109375,309.88541711489154
6720000,-3278.03662109375,302.392931502581
6750000,-3283.60595703125,296.74333409905205
6780000,-3212.040771484375,326.3785787707979
6810000,-3317.3212890625,290.2939615013006
6840000,-3291.92529296875,282.22438440232446
6870000,-3334.71728515625,291.0283975464985
6900000,-3268.781982421875,291.8074786397331
6930000,-3332.16455078125,298.0604525827676
6960000,-3334.38916015625,315.47522728789903
6990000,-3313.265625,315.4827615697174
7020000,-3307.18603515625,284.43799773537154
7050000,-3329.8232421875,281.6307646461287
7080000,-3307.64453125,275.8981800611761
7110000,-3261.35107421875,283.0284918428695
7140000,-3299.7568359375,303.5795573194547
7170000,-3278.620849609375,289.23974370303705
7200000,-3307.880859375,291.74607473911374
7230000,-3295.71728515625,281.9586033104825
7260000,-3401.941162109375,304.5849117160569
7290000,-3250.01416015625,295.56545034695296
7320000,-3348.14453125,287.8622760809417
7350000,-3398.27685546875,291.44996815336333
7380000,-3282.537109375,284.78805997031156
7410000,-3291.205810546875,311.23379790125193
7440000,-3261.476806640625,292.9846891506256
7470000,-3371.8837890625,309.82753525173604
7500000,-3335.11376953125,271.83397591131313
7530000,-3325.6806640625,336.7596280134233
7560000,-3340.44580078125,291.4244423215194
7590000,-3261.348876953125,295.9131541671756
7620000,-3350.68310546875,296.54470121194646
7650000,-3345.4697265625,315.4068131045831
7680000,-3326.36083984375,269.946678896518
7710000,-3373.6767578125,276.6501063813006
7740000,-3332.24560546875,301.1685376758509
7770000,-3354.748046875,282.69891726993507
7800000,-3275.212890625,322.47312577722016
7830000,-3321.39794921875,313.88771961630323
7860000,-3260.03173828125,314.0807484887531
7890000,-3251.440673828125,285.23356314522096
7920000,-3451.7822265625,291.1760623348088
7950000,-3234.6533203125,294.3218136081084
7980000,-3289.85888671875,300.88006700813884
8010000,-3370.153564453125,283.3054867386784
8040000,-3376.035888671875,301.7596305556376
8070000,-3331.7109375,304.9755542259835
8100000,-3304.78662109375,328.01235553661354
8130000,-3318.47802734375,291.299615447924
8160000,-3283.414794921875,313.8460501355828
8190000,-3355.440185546875,321.3296430928051
8220000,-3321.98486328125,322.0779838324253
8250000,-3230.748046875,310.1397522621506
8280000,-3269.87548828125,311.23173091127296
8310000,-3280.394775390625,273.40502243265354
8340000,-3213.45068359375,282.10980765690755
8370000,-3319.685546875,339.44941496948854
8400000,-3309.131103515625,274.08734638968895
8430000,-3274.017333984375,287.7580467826527
8460000,-3341.2412109375,291.3143428019193
8490000,-3393.605224609375,313.17282359304454
8520000,-3355.07763671875,305.3050175161692
8550000,-3376.792724609375,308.579263362298
8580000,-3204.71044921875,288.17898096018337
8610000,-3216.094970703125,308.7753741913621
8640000,-3386.760009765625,339.694700409314
8670000,-3326.821044921875,326.60844667441927
8700000,-3312.59912109375,299.8687751371072
8730000,-3309.520263671875,289.62171012979366
8760000,-3303.439208984375,295.83728645377107
8790000,-3336.85498046875,290.91059401024233
8820000,-3339.1953125,273.9593106545768
8850000,-3296.68505859375,303.2768263513363
8880000,-3315.08935546875,316.5704663560521
8910000,-3361.093505859375,289.57641893081086
8940000,-3256.179443359375,265.2295896616332
8970000,-3257.24072265625,313.74171432557785
9000000,-3321.0390625,288.54200860082693
9030000,-3296.23779296875,305.40094686062974
9060000,-3231.271484375,268.07273399408064
9090000,-3310.548828125,286.2946259342963
9120000,-3328.140625,287.8446693931411
9150000,-3282.7978515625,314.6424472361803
9180000,-3274.810546875,297.7494626801956
9210000,-3281.735107421875,308.65269680107383
9240000,-3249.50830078125,338.1065051222042
9270000,-3233.70263671875,300.894661796629
9300000,-3332.58203125,318.6196028837536
9330000,-3277.9130859375,269.63423835432076
9360000,-3266.06005859375,293.14464989349045
9390000,-3256.3505859375,267.5323620905652
9420000,-3279.926513671875,287.15412533994834
9450000,-3349.78515625,309.5432265601347
9480000,-3227.697265625,304.2528787742068
9510000,-3281.0185546875,296.69938788245537
9540000,-3281.0703125,338.29730355313916
9570000,-3277.8310546875,309.79313802756536
9600000,-3314.18212890625,286.86514158789254
9630000,-3276.012451171875,285.68863957292353
9660000,-3239.7509765625,293.1407136118783
9690000,-3244.28955078125,292.9719118971217
9720000,-3375.3037109375,312.1634895005535
9750000,-3315.61865234375,278.59838359701
9780000,-3340.343994140625,297.65762133594563
9810000,-3314.176025390625,308.86149071164823
9840000,-3252.3876953125,299.9981233322555
9870000,-3349.557373046875,317.6907944070316
9900000,-3340.6337890625,331.4435553384672
9930000,-3272.159423828125,306.51745414514005
9960000,-3278.4599609375,304.17810226357994
9990000,-3294.139404296875,312.68654252804714
10020000,-3291.37548828125,335.2953409296255
10050000,-3394.262451171875,276.4088533276513
10080000,-3315.444091796875,296.0379794362807
10110000,-3370.8056640625,288.0425983741775
10140000,-3383.055419921875,314.4150707355312
10170000,-3339.678955078125,321.5509798152194
10200000,-3274.404052734375,283.53697935280405
10230000,-3302.557373046875,290.1604258508004
10260000,-3262.4072265625,318.6415414261396
10290000,-3330.032958984375,272.71672387266204
10320000,-3289.36279296875,302.83371771421207
10350000,-3324.6064453125,281.02137827343375
10380000,-3258.80810546875,312.45275278077827
10410000,-3256.6708984375,312.27357816250384
10440000,-3243.760498046875,288.04365841834044
10470000,-3266.4306640625,261.79327063624737
10500000,-3327.97802734375,323.8406312041095
10530000,-3352.4375,321.6414824391659
10560000,-3294.71923828125,298.7830627686762
10590000,-3310.255859375,284.99320257014176
10620000,-3318.262451171875,274.84360031241783
10650000,-3311.504638671875,310.751222294875
10680000,-3335.268798828125,311.0131008563262
10710000,-3393.41162109375,300.55891945083414
10740000,-3325.75048828125,293.98103570018003
10770000,-3301.61669921875,339.1645460642922
10800000,-3303.015869140625,287.491634119222
10830000,-3301.9140625,305.72564006348233
10860000,-3281.02001953125,308.6920452077945
10890000,-3281.02490234375,295.221391514183
10920000,-3294.25,322.29955720002545
10950000,-3358.52978515625,289.5713170236957
10980000,-3323.54150390625,309.3573877475658
11010000,-3348.46435546875,297.2873710526784
11040000,-3374.1572265625,313.6210145683779
11070000,-3303.77783203125,313.37359007851325
11100000,-3353.962158203125,273.49519626829266
11130000,-3290.161376953125,288.0715982915861
11160000,-3342.74609375,348.911184126113
11190000,-3310.57275390625,315.20214307041095
11220000,-3242.97900390625,298.8516393646084
11250000,-3333.2587890625,290.81907530647385
11280000,-3324.029541015625,312.60885206465474
11310000,-3348.85595703125,304.4239103689884
11340000,-3252.234130859375,297.17205284909994
11370000,-3335.212158203125,296.2518979600385
11400000,-3300.1728515625,287.2005260513429
11430000,-3350.59423828125,278.5202992712302
11460000,-3351.80712890625,303.8348838295498
11490000,-3343.4326171875,290.74070877973475
11520000,-3297.80517578125,300.30780204548887
11550000,-3400.92919921875,294.4429902417079
11580000,-3332.27392578125,297.5909272674677
11610000,-3352.7978515625,294.9645712088958
11640000,-3274.508544921875,279.46390472507585
11670000,-3283.372802734375,293.15865149880244
11700000,-3309.12939453125,294.9510801726482
11730000,-3254.438720703125,315.05583590862136
11760000,-3315.19287109375,287.8091273826628
11790000,-3359.80419921875,269.61655886868806
11820000,-3338.031494140625,338.7841079921111
11850000,-3265.5576171875,288.59306839714264
11880000,-3275.62451171875,285.01214842874367
11910000,-3313.19873046875,303.0299381644064
11940000,-3288.99951171875,290.31865670171925
11970000,-3325.06396484375,309.6302613924278
12000000,-3302.33154296875,287.01573461431866
