#"Step","Potential Energy (kJ/mole)","Temperature (K)"
2790000,-3253.925048828125,287.74088516382216
2820000,-3262.940673828125,323.3841658521232
2850000,-3281.861328125,334.10005666265323
2880000,-3353.509521484375,300.24330053019224
2910000,-3320.77001953125,310.5157002880985
2940000,-3357.080078125,305.8626998554018
2970000,-3316.10009765625,264.87452392559817
3000000,-3385.65966796875,284.8866171112566
3030000,-3335.224609375,286.43984469504534
3060000,-3350.90771484375,313.28418760119456
3090000,-3302.14306640625,291.9471701573429
3120000,-3288.35986328125,300.8386984142428
3150000,-3263.82080078125,329.4990904358644
3180000,-3285.048828125,319.9301270182874
3210000,-3355.62451171875,306.267380209597
3240000,-3286.0009765625,305.5740879729534
3270000,-3291.203369140625,303.22044570516096
3300000,-3273.537353515625,280.4890511228668
3330000,-3321.591552734375,273.7117261041514
3360000,-3310.93017578125,295.4758619087148
3390000,-3345.26513671875,314.4660292767546
3420000,-3380.35595703125,331.8497049863241
3450000,-3331.379150390625,279.04617730837117
3480000,-3284.010986328125,319.6926534697531
3510000,-3260.571044921875,320.22768139785546
3540000,-3296.73193359375,303.0908417921211
3570000,-3295.79736328125,298.10517399181276
3600000,-3398.400390625,337.31128906115305
3630000,-3345.41845703125,270.79465527288494
3660000,-3311.674560546875,311.6703870975108
3690000,-3338.781005859375,270.48203361996457
3720000,-3313.5859375,301.1435451044494
3750000,-3355.861328125,319.19285589089907
3780000,-3334.019287109375,266.3934759134999
3810000,-3295.350341796875,315.76959829172046
3840000,-3285.44091796875,308.8829985732455
3870000,-3228.797607421875,294.75893646307594
3900000,-3297.99755859375,303.7828171061889
3930000,-3412.29443359375,281.2523467199089
3960000,-3259.322265625,314.57647229112996
3990000,-3322.359375,270.1363593249531
4020000,-3372.21533203125,303.8765787617634
4050000,-3316.58837890625,268.2186730444917
4080000,-3314.2802734375,305.2059193330852
4110000,-3255.656494140625,303.6038628572353
4140000,-3255.96337890625,281.8722338081405
4170000,-3278.720703125,297.5383933729966
4200000,-3277.092529296875,276.3004090161136
4230000,-3353.70458984375,290.0263628061225
4260000,-3292.452392578125,277.0422583787591
4290000,-3324.71435546875,282.40636014651807
4320000,-3286.91796875,300.2138948089402
4350000,-3291.94189453125,325.53524057853963
4380000,-3347.809326171875,284.48051208063606
4410000,-3343.010009765625,293.09370830469487
4440000,-3273.33251953125,315.8536638375507
4470000,-3293.132080078125,297.305283471787
4500000,-3264.958984375,294.0339216472522
4530000,-3355.83154296875,301.029728152128
4560000,-3247.4443359375,333.0926504836371
4590000,-3350.9111328125,312.11894035631553
4620000,-3372.4853515625,274.49733386151826
4650000,-3364.5244140625,342.53343004862944
4680000,-3342.40234375,308.9236526433617
4710000,-3365.73828125,318.5649905491513
4740000,-3299.138671875,303.17958815204616
4770000,-3343.0361328125,299.7836274515029
4800000,-3279.1943359375,300.01717056183855
4830000,-3335.755615234375,270.2339186247079
4860000,-3404.1591796875,282.2140699141702
4890000,-3253.19873046875,301.9563508478256
4920000,-3336.67333984375,314.1638452668232
4950000,-3347.976806640625,266.8721783259106
4980000,-3256.39599609375,292.4304037149332
5010000,-3344.409912109375,314.3659680787348
5040000,-3278.48583984375,270.77469586443056
5070000,-3316.06982421875,310.6120312958218
5100000,-3276.5947265625,313.5248475532777
5130000,-3297.00341796875,326.4078189112589
5160000,-3307.52734375,307.18148463579115
5190000,-3401.52783203125,311.31261383381855
5220000,-3338.613037109375,322.6640920096064
5250000,-3311.60302734375,284.13283195398583
5280000,-3311.17138671875,305.35486096762224
5310000,-3315.650390625,304.2635012273872
5340000,-3333.41552734375,295.9989031383894
5370000,-3361.56005859375,287.47437385280006
5400000,-3307.57666015625,301.0174529017013
5430000,-3290.437255859375,265.42190758653754
5460000,-3321.921875,345.1194207914816
5490000,-3334.6689453125,270.54570289281656
5520000,-3337.83837890625,310.0682977328735
5550000,-3342.6689453125,309.7430681426177
5580000,-3300.0009765625,293.74260357884657
5610000,-3200.5439453125,312.28557771970566
5640000,-3231.72705078125,292.9258344799201
5670000,-3326.44970703125,299.7862262280131
5700000,-3332.46240234375,304.67109267221787
5730000,-3341.279296875,325.17681761215056
5760000,-3331.1123046875,320.8184735736284
5790000,-3317.462646484375,282.57304805216984
5820000,-3324.212158203125,280.3937132595678
5850000,-3345.103515625,295.1807388673787
5880000,-3322.6845703125,310.83383482535703
5910000,-3284.59912109375,298.2115961876854
5940000,-3287.39453125,322.0721600091225
5970000,-3329.89794921875,297.468865090679
6000000,-3240.172607421875,277.8437196409591
6030000,-3331.049560546875,276.0344475205117
6060000,-3312.9541015625,296.2160169793498
6090000,-3369.85546875,316.56557097606014
6120000,-3327.48291015625,331.13119448378035
6150000,-3362.91064453125,339.09359821119097
6180000,-3386.5732421875,321.4001733997399
6210000,-3335.11376953125,311.0789720579369
6240000,-3232.99365234375,288.29552248725963
6270000,-3322.771484375,311.59779188822995
6300000,-3252.281494140625,265.59759504746626
6330000,-3330.949951171875,301.36595063288235
6360000,-3355.7333984375,300.7137873073532
6390000,-3286.38671875,295.1082696228309
6420000,-3359.8212890625,298.8633303275562
6450000,-3251.88232421875,317.73794698945255
6480000,-3279.04931640625,285.9577736184508
6510000,-3318.3466796875,340.14554064792304
6540000,-3372.721923828125,313.27484404841306
6570000,-3295.1025390625,267.0220455669281
6600000,-3272.72802734375,298.38533726146517
6630000,-3295.422607421875,323.36786698553726
6660000,-3363.295166015625,300.59938773284404
6690000,-3341.173828125,304.1108528749577
6720000,-3315.78662109375,295.9163908599891
6750000,-3358.552490234375,318.9644253298729
6780000,-3312.6318359375,332.79505548908134
6810000,-3346.3994140625,256.05810714728705
6840000,-3314.373291015625,304.062873245507
6870000,-3341.558349609375,319.89786134442863
6900000,-3275.638671875,320.0770302539493
6930000,-3334.23681640625,350.74049127906767
6960000,-3367.937255859375,278.20334803498423
6990000,-3336.40673828125,324.0659781644492
7020000,-3301.13330078125,296.7968241081713
7050000,-3280.5751953125,290.3987602728729
7080000,-3323.9375,276.5914896354559
7110000,-3369.380859375,279.446366772466
7140000,-3406.075439453125,295.8398445761197
7170000,-3314.55029296875,312.01221788570786
7200000,-3274.99853515625,278.55137867993153
7230000,-3319.0888671875,304.22270909275477
7260000,-3322.059326171875,290.524418389983
7290000,-3310.505615234375,290.7334551253978
7320000,-3249.630859375,320.4116884904705
7350000,-3268.56689453125,330.2335941291822
7380000,-3319.873291015625,285.9495080579255
7410000,-3342.376953125,292.24082573557274
7440000,-3285.464599609375,307.7944542810053
7470000,-3350.953125,329.83161403918336
7500000,-3309.29833984375,313.5947312685621
7530000,-3277.863037109375,333.41404891006516
7560000,-3376.10546875,304.62279679821177
7590000,-3220.799560546875,307.75617031243337
7620000,-3301.9775390625,302.35658566243984
7650000,-3219.385498046875,286.0662947667945
7680000,-3347.0869140625,313.91585828312657
7710000,-3373.447265625,289.3887325688402
7740000,-3337.08544921875,314.14508889559187
7770000,-3323.41259765625,306.1802171404949
7800000,-3302.087158203125,292.3005662840763
7830000,-3321.58837890625,308.0612534780731
7860000,-3278.572265625,300.1848710053551
7890000,-3395.062255859375,295.69479025033024
7920000,-3250.590087890625,288.35462228834234
7950000,-3388.209716796875,291.9807734448475
7980000,-3343.154296875,296.3158323851198
8010000,-3380.73974609375,302.5767448011646
8040000,-3292.28076171875,293.3779630116438
8070000,-3294.58740234375,304.1945958953792
8100000,-3327.2080078125,337.2415120681434
8130000,-3284.860595703125,293.69720383437885
8160000,-3314.15771484375,297.917528752456
8190000,-3402.016845703125,288.87300846146
8220000,-3323.62548828125,308.66938334386373
8250000,-3317.571044921875,299.3236794908113
8280000,-3253.9423828125,293.15443110487985
8310000,-3255.1953125,330.0050044053264
8340000,-3314.940673828125,300.00724031239423
8370000,-3314.920654296875,269.62617679829424
8400000,-3290.927001953125,304.63893986723554
8430000,-3408.2587890625,283.67721344196013
8460000,-3326.963623046875,264.3889426289456
8490000,-3281.767578125,303.62154972384997
8520000,-3231.232421875,321.17226230184514
8550000,-3282.408447265625,335.7496207931663
8580000,-3304.867431640625,308.6011520577558
8610000,-3314.65673828125,319.51921338399654
8640000,-3325.59130859375,321.9538170152228
8670000,-3332.43115234375,292.5936212195946
8700000,-3344.342529296875,288.9402116410054
8730000,-3352.47216796875,307.608133485579
8760000,-3336.2119140625,259.83248484489826
8790000,-3348.38916015625,275.0579546617798
8820000,-3289.793701171875,290.5763860030129
8850000,-3265.77001953125,300.57767881661084
8880000,-3319.035400390625,299.6096248817078
8910000,-3296.98828125,276.2544844115182
8940000,-3238.602294921875,340.7508807114483
8970000,-3294.73876953125,278.5346480850679
9000000,-3299.978271484375,290.88844969074665
9030000,-3344.452880859375,291.55138186002046
9060000,-3284.135498046875,288.94380192113215
9090000,-3374.88427734375,309.50493560395023
9120000,-3334.99658203125,293.28419014422377
9150000,-3300.882080078125,296.7243537324823
9180000,-3338.2197265625,282.79930852287924
9210000,-3300.60009765625,299.53871216253793
9240000,-3293.9609375,311.03036876815275
9270000,-3347.6064453125,291.7579784986123
9300000,-3357.892578125,318.8845179645871
9330000,-3328.328125,323.71256508610395
9360000,-3311.860595703125,298.5846460160489
9390000,-3333.142578125,303.2533768001722
9420000,-3253.0859375,293.7981294560554
9450000,-3301.61376953125,322.02910960739115
9480000,-3223.02783203125,321.2502910792881
9510000,-3323.900146484375,311.76771062369494
9540000,-3270.479736328125,299.70342814793565
9570000,-3380.556640625,329.40838198012824
9600000,-3332.4970703125,300.45345679506585
9630000,-3299.504150390625,309.5247269824399
9660000,-3276.92236328125,294.1230457838553
9690000,-3290.94140625,311.94384439899164
9720000,-3306.210205078125,306.09581818589857
9750000,-3338.38818359375,297.2526528655592
9780000,-3335.0908203125,286.1245986288627
9810000,-3232.96484375,283.69555629947
9840000,-3371.92626953125,293.99191867248106
9870000,-3266.4150390625,303.7634260912921
9900000,-3243.029296875,310.8540178643446
9930000,-3366.910888671875,334.77370242603456
9960000,-3232.525390625,325.12713035774993
9990000,-3286.627685546875,292.9392021369003
10020000,-3261.47216796875,287.79325304169464
10050000,-3309.0576171875,303.19485167676487
10080000,-3253.53271484375,304.9639225687853
10110000,-3246.90185546875,335.805679489297
10140000,-3342.635009765625,297.47019043560505
10170000,-3292.3251953125,298.90156256396466
10200000,-3270.0244140625,278.71433280517846
10230000,-3279.277099609375,294.76490601425417
10260000,-3188.000244140625,287.1681329225173
10290000,-3288.62451171875,331.51039154879294
10320000,-3316.674560546875,283.40071614871385
10350000,-3366.991455078125,314.78203741014886
10380000,-3249.70361328125,282.2068399811538
10410000,-3252.43701171875,317.07729639645794
10440000,-3304.74365234375,294.2550591876161
10470000,-3267.393798828125,296.70532753265854
10500000,-3318.25390625,330.8817775188836
10530000,-3299.95556640625,261.2097554737748
10560000,-3316.11767578125,305.8176776378796
10590000,-3358.070556640625,267.9387763920026
10620000,-3343.219482421875,286.3651762573705
10650000,-3285.0205078125,298.89179598477625
10680000,-3330.97705078125,288.9606405722174
10710000,-3291.2900390625,301.5016308373297
10740000,-3283.37255859375,297.4942247174008
10770000,-3325.681640625,294.33966336884976
10800000,-3297.4462890625,266.41516037104896
10830000,-3291.3955078125,308.7047252190643
10860000,-3308.69775390625,270.81114789351255
10890000,-3320.65234375,339.0695334612173
10920000,-3259.61083984375,281.49642950404706
10950000,-3297.84521484375,251.20528863715623
10980000,-3317.9873046875,319.6474180182403
11010000,-3367.133056640625,346.91789424637284
11040000,-3297.300537109375,282.9725117594202
11070000,-3292.795166015625,322.99865338583714
11100000,-3301.4658203125,308.1443941421368
11130000,-3375.923828125,296.83530351770327
11160000,-3299.5205078125,322.39281124904835
11190000,-3262.74853515625,329.7882161551184
11220000,-3380.29248046875,313.90786852192167
11250000,-3269.771484375,304.9725643406721
11280000,-3355.25390625,320.0610672089859
11310000,-3268.595458984375,280.39555062951484
11340000,-3360.13720703125,328.97156250604536
11370000,-3342.41943359375,295.58231562800745
11400000,-3326.28125,285.31855977042693
11430000,-3415.651611328125,283.18159281010725
11460000,-3281.406494140625,318.0120878054484
11490000,-3283.0146484375,300.9972936460593
11520000,-3255.78955078125,310.5022905226324
11550000,-3220.89794921875,295.200513879414
11580000,-3290.6328125,312.8885485239217
11610000,-3241.26123046875,320.33708990606965
11640000,-3313.49853515625,285.61518615718194
11670000,-3291.62109375,307.7942609921516
11700000,-3368.4599609375,297.3553345961946
11730000,-3186.01708984375,308.9323733470325
11760000,-3262.67236328125,312.7247897353461
11790000,-3350.488037109375,297.6066119276451
11820000,-3286.55712890625,312.43283660868656
11850000,-3299.1240234375,294.18854417079257
11880000,-3241.95556640625,337.1968356501171
11910000,-3306.30859375,283.7580714320643
11940000,-3317.20556640625,302.0035689058572
11970000,-3376.27685546875,296.0319616659241
12000000,-3328.529541015625,286.2028308746141
