#"Step","Potential Energy (kJ/mole)","Temperature (K)"
7110000,-3331.737548828125,289.95613530225995
7140000,-3237.58837890625,318.0201654202523
7170000,-3362.04345703125,305.39415732552527
7200000,-3289.140380859375,296.54125680047576
7230000,-3308.01416015625,279.9498040258368
7260000,-3289.50439453125,317.1698111851282
7290000,-3311.633544921875,288.480530016324
7320000,-3345.039794921875,283.1450440643718
7350000,-3310.54833984375,273.8658852090976
7380000,-3269.18994140625,308.24808705751127
7410000,-3245.609375,275.9486189433996
7440000,-3327.017822265625,304.3581921848299
7470000,-3346.3671875,287.503458072873
7500000,-3312.4208984375,303.1281944577007
7530000,-3351.13623046875,304.3916174587838
7560000,-3223.611328125,296.65235829246143
7590000,-3335.5693359375,322.7524785278886
7620000,-3244.44921875,287.35328971978225
7650000,-3372.099609375,301.22552150592907
7680000,-3327.95947265625,298.7784365774391
7710000,-3356.9013671875,305.9863574978795
7740000,-3212.685302734375,279.99189881564945
7770000,-3298.0703125,298.0580541912676
7800000,-3281.62060546875,305.4009862779626
7830000,-3360.44970703125,294.61903413779777
7860000,-3429.968994140625,282.6141770677476
7890000,-3282.91796875,306.2756419996516
7920000,-3325.1982421875,298.7424182438901
7950000,-3286.3427734375,277.7945851848944
7980000,-3208.744384765625,310.6796163526361
8010000,-3286.89208984375,276.7431477692484
8040000,-3386.6689453125,310.13833745750304
8070000,-3367.99365234375,323.64441881023583
8100000,-3297.28857421875,307.33043540841487
8130000,-3346.83984375,300.2938312029737
8160000,-3364.614990234375,293.5624313927819
8190000,-3381.6826171875,323.99994159015796
8220000,-3331.619140625,280.15838352149603
8250000,-3332.0,296.56217833062357
8280000,-3362.5654296875,317.3001899347885
8310000,-3340.9140625,307.31892662938697
8340000,-3346.985595703125,304.1690890807447
8370000,-3256.0224609375,303.8392341431191
8400000,-3372.08544921875,325.3426720838237
8430000,-3303.12548828125,287.2213270623129
8460000,-3209.566162109375,305.04223457019305
8490000,-3246.306396484375,299.05591406084966
8520000,-3299.2255859375,313.5123501323551
8550000,-3302.017822265625,332.24830436458757
8580000,-3313.908935546875,337.0652683534301
8610000,-3287.96142578125,316.873992653544
8640000,-3288.21875,293.0579068613506
8670000,-3293.26123046875,343.4963056933736
8700000,-3243.138427734375,304.02083209267994
8730000,-3342.343505859375,310.81708390055616
8760000,-3345.2841796875,292.3539600205109
8790000,-3303.494140625,328.14800473832497
8820000,-3284.97265625,299.3794823425521
8850000,-3329.544189453125,317.6790030940678
8880000,-3300.73876953125,290.2329225761217
8910000,-3289.5458984375,293.12682166360565
8940000,-3315.25439453125,301.9083525602578
8970000,-3291.01806640625,272.0819214426837
9000000,-3326.827392578125,297.5131497616988
9030000,-3328.05615234375,331.54704835850305
9060000,-3259.49853515625,341.65666412671465
9090000,-3269.01220703125,279.402372350973
9120000,-3299.66796875,269.16165995833586
9150000,-3391.7421875,314.09379503547524
9180000,-3330.01953125,310.0399509209707
9210000,-3333.71533203125,291.90552960396724
9240000,-3314.779541015625,302.4797191225769
9270000,-3337.917236328125,294.69236720697074
9300000,-3310.94775390625,298.9278173077699
9330000,-3348.3779296875,316.73738076416055
9360000,-3317.865234375,307.27729394421647
9390000,-3317.423583984375,346.0779916547624
9420000,-3335.169189453125,288.4056032230604
9450000,-3331.11767578125,270.4342578277081
9480000,-3331.080810546875,335.40628424791805
9510000,-3403.8818359375,261.86735017445176
9540000,-3288.008544921875,311.6716248402026
9570000,-3178.879638671875,294.9738612242582
9600000,-3293.87646484375,305.9632177112843
9630000,-3377.97314453125,300.83118566164876
9660000,-3383.00244140625,299.06701562251567
9690000,-3260.225341796875,293.0127492937246
9720000,-3308.64111328125,301.73345980029086
9750000,-3368.4697265625,316.9485457033906
9780000,-3340.664794921875,334.00904359206027
9810000,-3335.541748046875,290.9856464319979
9840000,-3360.68505859375,315.89453840022173
9870000,-3329.31591796875,284.7044559578401
9900000,-3312.66650390625,279.49973722502
9930000,-3308.64453125,293.1381168870918
9960000,-3312.5888671875,319.5554533004356
9990000,-3267.067138671875,339.90367939939915
10020000,-3321.05126953125,282.86041946853675
10050000,-3259.4169921875,311.6631247588496
10080000,-3370.76416015625,295.14411054349284
10110000,-3295.687255859375,321.9751974116519
10140000,-3228.796630859375,297.9089890770804
10170000,-3263.990234375,314.18108819071233
10200000,-3337.95849609375,281.2655771582804
10230000,-3331.062255859375,308.91719589024393
10260000,-3268.75390625,284.0033545279954
10290000,-3357.0732421875,315.11060121007637
10320000,-3272.56884765625,292.388372652604
10350000,-3293.35009765625,306.83354226556037
10380000,-3353.677734375,291.91794653431816
10410000,-3246.0986328125,297.1251697329144
10440000,-3316.24755859375,283.33248235059114
10470000,-3311.03369140625,296.988616023036
10500000,-3367.66943359375,265.40469631011854
10530000,-3311.461669921875,301.8915453689353
10560000,-3349.3291015625,291.2051909403402
10590000,-3293.6103515625,315.2384288739678
10620000,-3275.53564453125,318.4543265068469
10650000,-3352.25634765625,290.52751959721684
10680000,-3306.998291015625,289.11970290414166
10710000,-3229.1279296875,320.60527378156104
10740000,-3292.060302734375,291.1225524735902
10770000,-3382.968994140625,315.81290996258605
10800000,-3279.2919921875,314.0923399096428
10830000,-3352.302734375,331.1792770274937
10860000,-3280.57861328125,280.0408746181428
10890000,-3331.240966796875,288.16266285603575
10920000,-3357.772216796875,297.5743456694449
10950000,-3276.59033203125,273.3925412704575
10980000,-3280.866455078125,308.4911039046978
11010000,-3325.55517578125,336.00916314079046
11040000,-3349.69287109375,293.612069338893
11070000,-3319.35205078125,289.0941701267153
11100000,-3270.417724609375,347.0560927237007
11130000,-3236.009765625,279.71299761556975
11160000,-3358.2607421875,332.2953353354552
11190000,-3364.41064453125,277.82226316875517
11220000,-3216.8544921875,312.39238339856183
11250000,-3331.12060546875,289.16424767969363
11280000,-3238.029541015625,317.7795113980913
11310000,-3288.58740234375,278.97295509756503
11340000,-3327.892333984375,305.68065870415154
11370000,-3256.98486328125,299.4717233003815
11400000,-3309.797119140625,314.84706983097595
11430000,-3338.6044921875,283.9053184546721
11460000,-3264.149169921875,261.1416159945473
11490000,-3236.91162109375,294.6305629447987
11520000,-3294.62890625,315.7331136113417
11550000,-3222.3173828125,310.4467085584481
11580000,-3220.636474609375,287.74575668048897
11610000,-3284.704833984375,304.58979228960646
11640000,-3318.8544921875,306.3706049777828
11670000,-3329.35546875,309.4931679861911
11700000,-3321.375,327.3973152044005
11730000,-3300.21923828125,322.6048329697949
11760000,-3278.447998046875,319.23354602042576
11790000,-3348.997314453125,289.23492568788015
11820000,-3305.203125,314.1967649500398
11850000,-3227.838623046875,304.1596010112085
11880000,-3319.8505859375,289.1450928904975
11910000,-3295.7373046875,278.97211775600766
11940000,-3342.8720703125,290.6238895077099
11970000,-3327.98583984375,304.55664158957
12000000,-3385.494140625,312.43533852000957
