#"Step","Potential Energy (kJ/mole)","Temperature (K)"
2340000,-3281.402587890625,307.3571877074478
2370000,-3298.0693359375,291.4695359821157
2400000,-3356.32421875,352.63773481019496
2430000,-3258.47021484375,301.34277641258615
2460000,-3348.896484375,294.1394315752966
2490000,-3278.064697265625,328.4377813730289
2520000,-3248.369140625,300.2979574885598
2550000,-3294.8798828125,286.7225660592983
2580000,-3309.186279296875,326.94920810000445
2610000,-3230.794189453125,295.6425401384575
2640000,-3211.68017578125,279.2492528696633
2670000,-3309.486572265625,335.98627024657384
2700000,-3338.005859375,264.8863579052734
2730000,-3289.8447265625,301.1489606021003
2760000,-3322.65380859375,335.64481556037833
2790000,-3330.38818359375,327.52769469672927
2820000,-3279.01123046875,293.331635019734
2850000,-3295.4375,276.95619234646273
2880000,-3301.6435546875,297.8810716764929
2910000,-3194.40771484375,299.0124805629753
2940000,-3247.39013671875,304.8214213266246
2970000,-3324.882080078125,316.4110842971919
3000000,-3192.640380859375,282.0971019272737
3030000,-3270.440185546875,315.0633757008766
3060000,-3246.6943359375,315.71709087378827
3090000,-3360.965087890625,317.0410485310179
3120000,-3325.559326171875,319.5102187319638
3150000,-3319.57568359375,276.30339318451
3180000,-3299.950927734375,287.98564128506086
3210000,-3319.364990234375,280.6739083758234
3240000,-3285.868896484375,310.55776004191415
3270000,-3300.68310546875,302.535056188978
3300000,-3188.08935546875,340.90840140972165
3330000,-3269.25732421875,313.9600862257012
3360000,-3287.52978515625,296.02717706227895
3390000,-3270.265380859375,307.9555659575954
3420000,-3348.06591796875,297.7862913619556
3450000,-3292.741943359375,273.1604332567571
3480000,-3282.668701171875,263.527503350408
3510000,-3327.583740234375,289.384793355728
3540000,-3280.890625,287.86733324187367
3570000,-3319.166259765625,314.15397302713114
3600000,-3252.03369140625,312.4277898646999
3630000,-3288.1103515625,301.6206313282725
3660000,-3279.26953125,309.84556016144984
3690000,-3319.89306640625,284.61799496017125
3720000,-3305.042236328125,291.0789906034312
3750000,-3311.23486328125,308.4437668532232
3780000,-3230.992431640625,338.7381584901675
3810000,-3313.3203125,322.24852641593094
3840000,-3318.20849609375,288.74354970011564
3870000,-3343.482666015625,338.04674720586814
3900000,-3294.440185546875,288.8923334457851
3930000,-3341.1220703125,314.29168842228916
3960000,-3250.32568359375,354.1554756119235
3990000,-3208.46337890625,336.0881791335518
4020000,-3315.612548828125,295.56813290789177
4050000,-3264.32470703125,313.5694498415653
4080000,-3315.8212890625,317.81531952218734
4110000,-3316.99853515625,282.54385461331356
4140000,-3356.7900390625,313.8433740954364
4170000,-3318.133544921875,331.9040647075523
4200000,-3278.854736328125,303.8213142646811
4230000,-3300.98046875,284.8868822397165
4260000,-3302.162109375,297.8624024667914
4290000,-3318.60791015625,292.6202588222562
4320000,-3315.191162109375,307.21513805178506
4350000,-3308.662109375,303.97760793917223
4380000,-3308.135498046875,286.534467202939
4410000,-3319.73193359375,293.21763330782045
4440000,-3220.4052734375,281.43437466349417
4470000,-3279.14697265625,315.24921433961214
4500000,-3350.90869140625,292.9520435749144
4530000,-3265.7099609375,292.6883154294763
4560000,-3332.2373046875,281.7742960510642
4590000,-3258.739990234375,314.72533567044593
4620000,-3324.383056640625,285.86301863727346
4650000,-3318.77783203125,300.1930226666534
4680000,-3238.625,287.9798108413993
4710000,-3341.760009765625,310.25384089728715
4740000,-3337.6630859375,284.6836809059894
4770000,-3274.019287109375,316.5166216680603
4800000,-3279.51123046875,337.9174558501572
4830000,-3235.99169921875,307.73801770944607
4860000,-3348.80859375,287.34855435464834
4890000,-3341.95068359375,273.0188850810393
4920000,-3369.31640625,265.2842642285886
4950000,-3319.471435546875,306.0444021017311
4980000,-3345.140625,323.01881301852626
5010000,-3298.183349609375,306.68382544102315
5040000,-3288.45556640625,312.60485605127883
5070000,-3308.09228515625,294.0029755304021
5100000,-3304.162353515625,296.8749324303037
5130000,-3273.906982421875,289.5946231688435
5160000,-3322.00732421875,312.27253731346434
5190000,-3320.00927734375,291.5333702465206
5220000,-3347.674560546875,326.3134793616832
5250000,-3321.81201171875,302.03481292416774
5280000,-3246.21337890625,317.54921651396563
5310000,-3270.4365234375,287.5334202805036
5340000,-3401.86376953125,317.57031520604386
5370000,-3297.281005859375,301.16822323981575
5400000,-3242.25439453125,292.6904113410872
5430000,-3338.12060546875,303.96401013984394
5460000,-3205.978271484375,329.18383130034897
5490000,-3338.61572265625,306.69489471048485
5520000,-3310.125,305.40484637811244
5550000,-3314.5380859375,307.9374950024368
5580000,-3314.063232421875,343.78413257606917
5610000,-3248.865478515625,301.0276295032533
5640000,-3294.510009765625,285.63594624630343
5670000,-3239.189208984375,272.6558709259492
5700000,-3338.8017578125,309.00246257745226
5730000,-3380.4140625,283.820465889194
5760000,-3323.3154296875,301.14810962972024
5790000,-3294.11572265625,308.0930062765147
5820000,-3297.884033203125,266.01797963400935
5850000,-3330.640380859375,305.5413413045576
5880000,-3362.191162109375,290.71005600550313
5910000,-3385.43994140625,314.19480141867496
5940000,-3283.02587890625,277.69582814208184
5970000,-3267.04248046875,362.9279156409867
6000000,-3272.8662109375,323.54605145454485
6030000,-3363.6416015625,305.58192697409186
6060000,-3223.42041015625,310.1591019520358
6090000,-3253.69482421875,289.59872596733527
6120000,-3397.79833984375,285.73169574298527
6150000,-3316.614990234375,309.6114516086436
6180000,-3308.222412109375,319.29670461648556
6210000,-3262.715576171875,275.1927632737794
6240000,-3300.99072265625,287.03850892804866
6270000,-3316.49609375,297.2197543810387
6300000,-3273.927734375,268.9402280372498
6330000,-3330.12646484375,280.867843062231
6360000,-3294.2763671875,307.3472355419386
6390000,-3349.89208984375,296.96493455528054
6420000,-3265.216796875,304.09649736935074
6450000,-3321.384033203125,294.9898455617714
6480000,-3320.17138671875,260.1779116338096
6510000,-3323.155517578125,300.4243926001096
6540000,-3350.74072265625,273.3905131652937
6570000,-3301.58349609375,312.2958236652733
6600000,-3362.06884765625,328.9085362551384
6630000,-3389.16943359375,321.43218746405125
6660000,-3301.841064453125,279.4454199942215
6690000,-3286.14892578125,296.0140983816796
6720000,-3255.9306640625,306.38030967065276
6750000,-3308.7392578125,297.39465538544175
6780000,-3203.8720703125,277.14791022503454
6810000,-3327.54833984375,307.2586724725911
6840000,-3338.40380859375,317.08284871730785
6870000,-3243.656494140625,306.93116972759015
6900000,-3288.76611328125,289.20722372827373
6930000,-3362.686767578125,298.0364786668602
6960000,-3297.0966796875,305.18596035880626
6990000,-3324.880859375,325.42094021270384
7020000,-3280.850341796875,291.49191472450474
7050000,-3288.5966796875,294.79781578570305
7080000,-3277.868408203125,304.4271883737555
7110000,-3255.55859375,286.2382436736331
7140000,-3370.54345703125,315.1325316255475
7170000,-3329.81982421875,297.8505887334011
7200000,-3248.26953125,292.4669188561448
7230000,-3274.51220703125,273.864556539302
7260000,-3374.485107421875,308.5207831287108
7290000,-3316.690185546875,306.2664590640241
7320000,-3288.638671875,301.8810892481917
7350000,-3327.89306640625,295.0945284558438
7380000,-3364.19140625,302.8116327225012
7410000,-3230.2890625,298.2963352554672
7440000,-3331.773193359375,300.2772561975618
7470000,-3242.5419921875,303.28712071072675
7500000,-3417.658447265625,317.9075799493562
7530000,-3288.23779296875,290.36350537312705
7560000,-3291.23583984375,285.91560547747724
7590000,-3342.843505859375,302.2245411241399
7620000,-3359.52978515625,322.71202787548145
7650000,-3316.14599609375,300.82295737165475
7680000,-3251.552734375,283.07602345552766
7710000,-3228.3193359375,283.70172087946804
7740000,-3322.480224609375,315.39568435472233
7770000,-3303.266845703125,345.7143911547569
7800000,-3342.751708984375,287.44088595883653
7830000,-3319.29296875,325.0342758496718
7860000,-3327.289306640625,332.5041474879258
7890000,-3266.686279296875,282.5008935113444
7920000,-3381.18408203125,341.45279306507206
7950000,-3352.892333984375,283.3917775477473
7980000,-3331.5205078125,274.1936565274996
8010000,-3366.2392578125,305.70129324639294
8040000,-3324.7822265625,273.4289855137625
8070000,-3273.6162109375,304.09572529141707
8100000,-3342.906494140625,301.6340509655164
8130000,-3308.0654296875,323.4410550074781
8160000,-3281.935546875,295.2909819913121
8190000,-3252.666015625,316.14914712369244
8220000,-3312.42919921875,321.4938580691587
8250000,-3341.6669921875,304.3127939093767
8280000,-3281.230224609375,300.57845333331267
8310000,-3307.09423828125,310.7386976563773
8340000,-3283.646240234375,286.9847615116713
8370000,-3324.63427734375,280.99292732023315
8400000,-3355.876220703125,303.95269592363184
8430000,-3314.001953125,275.38856518050966
8460000,-3334.528076171875,315.6442719629719
8490000,-3283.760986328125,266.10225104590626
8520000,-3274.79736328125,301.55169286508976
8550000,-3323.919189453125,315.72054718917354
8580000,-3329.37939453125,268.64029869369944
8610000,-3296.754638671875,294.8778418565458
8640000,-3267.02392578125,311.35311781879886
8670000,-3272.424072265625,279.10920988501795
8700000,-3305.612548828125,290.1494679065257
8730000,-3241.986572265625,299.89105887016416
8760000,-3288.328125,306.6290094993721
8790000,-3240.845458984375,271.19649526378237
8820000,-3283.900390625,316.71902361558745
8850000,-3264.7724609375,317.8465043465565
8880000,-3377.3837890625,278.74549762156954
8910000,-3271.245361328125,300.8734826107147
8940000,-3216.195556640625,292.56734810106974
8970000,-3328.17236328125,284.3441235957207
9000000,-3323.556640625,315.4804341610004
9030000,-3276.747314453125,283.8797166437634
9060000,-3327.895263671875,319.63371942003033
9090000,-3388.203125,284.0461829224547
9120000,-3339.908935546875,307.18757393940314
9150000,-3299.8466796875,277.84514059996144
9180000,-3359.015625,294.58207860561134
9210000,-3315.880859375,322.2264754563905
9240000,-3356.77294921875,333.589363874607
9270000,-3337.47998046875,297.7000849512411
9300000,-3275.193603515625,273.7840791969832
9330000,-3241.8154296875,293.4882091078834
9360000,-3321.859375,291.9074212621631
9390000,-3242.6123046875,304.1895191018839
9420000,-3295.569580078125,275.6917799326605
9450000,-3298.8466796875,334.9236026847862
9480000,-3328.152099609375,291.0147597931369
9510000,-3347.457763671875,313.44790862140616
9540000,-3321.085205078125,289.02368635448886
9570000,-3301.50341796875,291.43131351138953
9600000,-3291.4169921875,277.9406452470111
9630000,-3303.8857421875,295.1661841617666
9660000,-3328.69677734375,301.27813809449356
9690000,-3218.3681640625,319.58175563704776
9720000,-3299.24951171875,327.55670228076156
9750000,-3299.82568359375,289.37253076004555
9780000,-3318.19140625,313.9968376317871
9810000,-3302.92529296875,309.529945705592
9840000,-3312.3154296875,291.4039325606382
9870000,-3373.209228515625,270.00459599970014
9900000,-3340.33984375,299.0510173534398
9930000,-3286.44482421875,281.0390830587615
9960000,-3351.02783203125,303.8821507886274
9990000,-3325.71044921875,299.4517963204232
10020000,-3290.177734375,318.5334537333899
10050000,-3311.09765625,323.2766338818645
10080000,-3338.1796875,268.1756288860722
10110000,-3325.89599609375,298.457610066123
10140000,-3326.01513671875,319.7986017615323
10170000,-3357.259521484375,279.3561933334608
10200000,-3248.479736328125,295.7515387051039
10230000,-3285.019775390625,327.7207388763107
10260000,-3372.126220703125,281.76793021688906
10290000,-3269.9765625,284.31463765648084
10320000,-3337.263671875,305.0411040961678
10350000,-3348.22607421875,286.20863714156076
10380000,-3247.093994140625,323.80989111124507
10410000,-3337.137939453125,299.4622273928365
10440000,-3268.9189453125,307.8563832629206
10470000,-3339.4951171875,301.93030758009036
10500000,-3378.92578125,285.2775577952273
10530000,-3342.751220703125,273.2257899490799
10560000,-3214.05517578125,317.61399474426827
10590000,-3299.367919921875,300.7528845582887
10620000,-3288.2685546875,283.14359889356126
10650000,-3358.747314453125,287.4628086815681
10680000,-3319.98486328125,300.48675971887855
10710000,-3293.85498046875,292.0320828683572
10740000,-3256.52880859375,312.8791635041239
10770000,-3318.81298828125,300.1411651195386
10800000,-3270.017822265625,329.21073325115844
10830000,-3318.45849609375,295.1374453829132
10860000,-3373.0693359375,283.344418341085
10890000,-3387.81494140625,302.8365292072934
10920000,-3303.572265625,279.8966757223766
10950000,-3266.64794921875,286.9280064463322
10980000,-3236.833740234375,289.0366918145063
11010000,-3252.2578125,295.6459516574683
11040000,-3331.96728515625,315.93645382499017
11070000,-3391.290283203125,306.7330911519055
11100000,-3333.6591796875,279.5578742788539
11130000,-3328.891845703125,306.3736804821589
11160000,-3218.423828125,308.01865237648184
11190000,-3240.94482421875,323.7456136402541
11220000,-3295.2119140625,280.6075544576642
11250000,-3312.2705078125,307.8008818594942
11280000,-3313.424072265625,272.67357377054554
11310000,-3270.8154296875,283.7013786464131
11340000,-3401.090087890625,273.938778471637
11370000,-3352.947265625,341.6036338603887
11400000,-3270.640625,332.2084666838007
11430000,-3215.170654296875,311.27837633927226
11460000,-3296.9951171875,278.9959834871547
11490000,-3341.02880859375,308.1981017702551
11520000,-3266.38525390625,304.06477051044163
11550000,-3383.5234375,293.50911602827347
11580000,-3294.453125,303.4585300830026
11610000,-3305.57421875,274.375249317963
11640000,-3294.96728515625,302.2543693021475
11670000,-3376.959228515625,315.19366007614553
11700000,-3291.189453125,283.963259000062
11730000,-3311.5283203125,307.67224498893853
11760000,-3335.608642578125,296.4623225812254
11790000,-3261.20654296875,295.00796937207355
11820000,-3375.526611328125,325.34491351275136
11850000,-3319.80712890625,304.6007558671439
11880000,-3236.67333984375,266.7713275570543
11910000,-3305.995849609375,275.2957593735283
11940000,-3287.886962890625,250.0396071703473
11970000,-3338.553955078125,288.08674771794483
12000000,-3327.480712890625,325.8333554312284
