#"Step","Potential Energy (kJ/mole)","Temperature (K)"
30000,-3237.4775390625,307.92970370836184
60000,-3234.81298828125,262.97416437508167
90000,-3313.464599609375,328.49108533635217
120000,-3378.269775390625,299.05774972184315
150000,-3380.84375,309.0964690100244
180000,-3306.2890625,344.64347708229826
210000,-3258.35595703125,301.8978899938048
240000,-3324.839599609375,294.59873663646107
270000,-3282.543212890625,314.3606020819774
300000,-3256.18603515625,328.6404638174585
330000,-3366.2744140625,299.7198457663933
360000,-3291.412109375,300.55361674350814
390000,-3256.181396484375,320.98170330803987
420000,-3335.919677734375,284.20742890125155
450000,-3359.76171875,300.144820018759
480000,-3325.978759765625,300.4503596880148
510000,-3332.197021484375,278.7031300977802
540000,-3291.773193359375,287.02039571913485
570000,-3283.717529296875,304.389679296076
600000,-3240.886474609375,311.68304190049093
630000,-3299.94921875,275.5408436905719
660000,-3383.904296875,272.34004255382507
690000,-3258.200439453125,308.48338267282344
720000,-3314.45166015625,316.72921600496517
750000,-3250.63232421875,293.5616528509802
780000,-3321.8369140625,292.6105585992711
810000,-3294.731201171875,309.29655421061574
840000,-3317.33935546875,262.02645737671133
870000,-3272.08154296875,303.14307483730937
900000,-3282.181640625,276.52368355724144
930000,-3420.704345703125,338.2104692854024
960000,-3339.30078125,272.9216734880509
990000,-3299.42529296875,318.02801040191224
1020000,-3303.804931640625,299.35694039917564
1050000,-3342.1298828125,293.30384884458385
1080000,-3290.93603515625,299.30354371818294
1110000,-3301.8740234375,311.79974705620117
1140000,-3278.29638671875,330.4331328628903
1170000,-3303.464111328125,319.1386481408582
1200000,-3328.8798828125,320.949799099901
1230000,-3360.15625,288.47241434424984
1260000,-3298.68798828125,302.3295868068614
1290000,-3288.39306640625,330.81770136980754
1320000,-3362.91650390625,303.9881134237014
1350000,-3333.94580078125,278.5746793987028
1380000,-3254.2333984375,311.3111926405899
1410000,-3339.571533203125,319.534600358169
1440000,-3291.808837890625,289.0700960709426
1470000,-3297.30908203125,323.2651740626432
1500000,-3337.73095703125,303.7345494339976
1530000,-3279.55126953125,318.4984375093345
1560000,-3366.18896484375,319.23748403710727
1590000,-3321.320068359375,303.07580473782633
1620000,-3347.7548828125,277.87387742910613
1650000,-3293.4072265625,304.51469863302054
1680000,-3363.17919921875,283.02761620899963
1710000,-3312.95361328125,318.56818674939484
1740000,-3306.81884765625,291.47906187551206
1770000,-3359.70947265625,294.8574541299678
1800000,-3311.44384765625,297.2108776565972
1830000,-3307.767578125,301.25665212937423
1860000,-3352.53759765625,291.9502651498291
1890000,-3339.38037109375,305.9957942351506
1920000,-3317.69580078125,265.14035620749644
1950000,-3355.7412109375,307.8942166839143
1980000,-3384.32763671875,316.17297195420997
2010000,-3311.49267578125,315.4471134098801
2040000,-3334.794921875,298.71457547903515
2070000,-3351.92236328125,308.16294659211354
2100000,-3374.08544921875,296.98762872610575
2130000,-3307.59765625,337.7208566423095
2160000,-3372.84423828125,331.70548669956577
2190000,-3285.19384765625,321.9651706169391
2220000,-3313.069091796875,312.5580483363457
2250000,-3358.685546875,311.4521045934517
2280000,-3267.521484375,299.0671740132965
2310000,-3320.80126953125,290.0833983373515
2340000,-3303.192626953125,309.9971283017789
2370000,-3374.92919921875,316.9889207586768
2400000,-3291.683837890625,289.07954936727214
2430000,-3306.34716796875,306.7882567026968
2460000,-3329.46044921875,271.72714241993094
2490000,-3299.59130859375,323.99362330227086
2520000,-3299.800537109375,275.1692263570556
2550000,-3315.292236328125,310.058081223093
2580000,-3373.34130859375,295.30498160202876
2610000,-3402.333740234375,312.9906299205427
2640000,-3355.425537109375,317.9650800286883
2670000,-3292.69384765625,278.31932294111385
2700000,-3253.32763671875,272.10048381911827
2730000,-3294.076904296875,305.9505789303562
2760000,-3256.0068359375,287.6751198569414
2790000,-3306.0439453125,281.49729178865533
2820000,-3287.02197265625,261.4110502283009
2850000,-3307.73974609375,272.429275522371
2880000,-3380.90478515625,279.9755190455356
2910000,-3325.477783203125,326.58849900257496
2940000,-3319.75390625,280.06579552448574
2970000,-3328.9990234375,284.10978338666513
3000000,-3286.62939453125,287.694690398474
3030000,-3318.943115234375,289.2829856316208
3060000,-3319.1533203125,303.8945841596995
3090000,-3303.5986328125,295.2817033232709
3120000,-3303.94140625,336.9307674754948
3150000,-3334.07080078125,307.7145945532089
3180000,-3308.8037109375,299.5121938195781
3210000,-3352.90576171875,363.51312642003126
3240000,-3331.610595703125,284.9783435679593
